,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points
102049,T.Brady,NE,2019,1,REG,24,36,341.0,3,0.0,1.0,0,0.0,0,0,0,0.0,0,25.64
102050,T.Brady,NE,2019,2,REG,20,28,264.0,2,0.0,2.0,2,1.0,1,0,0,0.0,0,24.66
102051,T.Brady,NE,2019,3,REG,28,42,306.0,2,0.0,0.0,2,-1.0,0,0,0,0.0,0,20.14
102052,T.Brady,NE,2019,4,REG,18,39,150.0,0,1.0,0.0,3,-3.0,0,0,0,0.0,0,3.7
102053,T.Brady,NE,2019,5,REG,28,42,348.0,3,1.0,4.0,0,0.0,0,0,0,0.0,0,23.92
102054,T.Brady,NE,2019,6,REG,31,41,334.0,0,1.0,3.0,7,6.0,2,0,0,0.0,0,21.96
102055,T.Brady,NE,2019,7,REG,31,45,249.0,1,1.0,0.0,0,0.0,0,0,0,0.0,0,11.96
102056,T.Brady,NE,2019,8,REG,20,36,259.0,2,0.0,3.0,0,0.0,0,0,0,0.0,0,18.36
102057,T.Brady,NE,2019,9,REG,30,46,285.0,1,1.0,2.0,0,0.0,0,0,0,0.0,0,13.4
102058,T.Brady,NE,2019,11,REG,26,47,216.0,0,0.0,1.0,1,-1.0,0,0,0,0.0,0,8.54
102059,T.Brady,NE,2019,12,REG,17,37,190.0,1,0.0,2.0,2,-3.0,0,0,0,0.0,0,11.3
102060,T.Brady,NE,2019,13,REG,24,47,326.0,3,1.0,3.0,1,13.0,0,0,0,0.0,0,24.34
102061,T.Brady,NE,2019,14,REG,19,36,169.0,1,1.0,3.0,2,20.0,0,0,0,0.0,0,10.76
102062,T.Brady,NE,2019,15,REG,15,29,128.0,2,0.0,2.0,2,-2.0,0,0,0,0.0,0,12.92
102063,T.Brady,NE,2019,16,REG,26,33,271.0,1,0.0,0.0,4,4.0,0,0,0,0.0,0,17.24
102064,T.Brady,NE,2019,17,REG,16,29,221.0,2,1.0,1.0,0,0.0,0,0,0,0.0,0,14.84
102065,T.Brady,NE,2019,18,POST,20,37,209.0,0,1.0,0.0,0,0.0,0,0,0,0.0,0,6.36
102066,D.Brees,NO,2019,1,REG,32,43,370.0,2,1.0,1.0,0,0.0,0,0,0,0.0,0,20.8
102067,D.Brees,NO,2019,2,REG,3,5,38.0,0,1.0,0.0,0,0.0,0,0,0,0.0,0,-0.48
102068,D.Brees,NO,2019,8,REG,34,43,373.0,3,1.0,0.0,0,0.0,0,0,0,0.0,0,24.92
102069,D.Brees,NO,2019,10,REG,32,45,287.0,0,0.0,6.0,0,0.0,0,0,0,0.0,0,11.48
102070,D.Brees,NO,2019,11,REG,28,35,228.0,3,0.0,0.0,3,0.0,0,0,0,0.0,0,21.12
102071,D.Brees,NO,2019,12,REG,30,39,311.0,3,1.0,2.0,0,0.0,0,0,0,0.0,0,22.44
102072,D.Brees,NO,2019,13,REG,18,30,184.0,1,0.0,0.0,1,-1.0,0,0,0,0.0,0,11.26
102073,D.Brees,NO,2019,14,REG,29,40,349.0,5,0.0,0.0,1,1.0,1,0,0,0.0,0,40.06
102074,D.Brees,NO,2019,15,REG,29,30,307.0,4,0.0,0.0,0,0.0,0,0,0,0.0,0,28.28
102075,D.Brees,NO,2019,16,REG,27,38,279.0,3,0.0,3.0,3,-3.0,0,0,0,0.0,0,22.86
102076,D.Brees,NO,2019,17,REG,19,30,253.0,3,0.0,0.0,1,-1.0,0,0,0,0.0,0,22.02
102077,D.Brees,NO,2019,18,POST,26,33,208.0,1,1.0,3.0,1,5.0,0,0,0,0.0,0,8.82
102078,J.McCown,PHI,2019,2,REG,3,5,24.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.96
102079,J.McCown,PHI,2019,5,REG,0,0,0.0,0,0.0,0.0,2,-2.0,0,0,0,0.0,0,-0.2
102080,J.McCown,PHI,2019,18,POST,18,24,174.0,0,0.0,6.0,5,23.0,0,0,0,0.0,0,9.26
102081,J.Witten,DAL,2019,1,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,4,15.0,1,7.5
102082,J.Witten,DAL,2019,2,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,25.0,1,8.5
102083,J.Witten,DAL,2019,3,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,4,54.0,0,5.4
102084,J.Witten,DAL,2019,4,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,50.0,0,3.0
102085,J.Witten,DAL,2019,5,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,4,29.0,0,2.9
102086,J.Witten,DAL,2019,6,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,57.0,0,5.7
102087,J.Witten,DAL,2019,7,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,33.0,0,3.3
102088,J.Witten,DAL,2019,9,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,9,58.0,0,5.8
102089,J.Witten,DAL,2019,10,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,2,5,17.0,0,1.7
102090,J.Witten,DAL,2019,11,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,33.0,0,3.3
102091,J.Witten,DAL,2019,12,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,1,4,5.0,0,0.5
102092,J.Witten,DAL,2019,13,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,6,8,42.0,1,12.2
102093,J.Witten,DAL,2019,14,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,37.0,0,3.7
102094,J.Witten,DAL,2019,15,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,5,36.0,1,9.6
102095,J.Witten,DAL,2019,16,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,2,3,14.0,0,1.4
102096,J.Witten,DAL,2019,17,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,24.0,0,2.4
102097,M.Schaub,ATL,2019,7,REG,6,6,65.0,1,0.0,0.0,1,-1.0,0,0,0,0.0,0,6.5
102098,M.Schaub,ATL,2019,8,REG,39,52,460.0,1,1.0,2.0,0,0.0,0,0,0,0.0,0,20.4
102099,M.Schaub,ATL,2019,11,REG,0,0,0.0,0,0.0,0.0,1,-1.0,0,0,0,0.0,0,-0.1
102100,M.Schaub,ATL,2019,12,REG,5,9,55.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0,6.2
102101,M.Schaub,ATL,2019,14,REG,0,0,0.0,0,0.0,0.0,1,-1.0,0,0,0,0.0,0,-0.1
102102,E.Manning,NYG,2019,1,REG,30,44,306.0,1,0.0,1.0,1,6.0,0,0,0,0.0,0,14.84
102103,E.Manning,NYG,2019,2,REG,26,45,250.0,1,2.0,1.0,1,2.0,0,0,0,0.0,0,10.2
102104,E.Manning,NYG,2019,14,REG,15,30,203.0,2,0.0,2.0,2,-1.0,0,0,0,0.0,0,16.02
102105,E.Manning,NYG,2019,15,REG,20,28,283.0,2,3.0,1.0,0,0.0,0,0,0,0.0,0,13.32
102106,A.Lee,ARI,2019,10,REG,1,1,26.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,1.04
102107,L.Fitzgerald,ARI,2019,1,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,13,113.0,1,17.3
102108,L.Fitzgerald,ARI,2019,2,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,11,104.0,0,10.4
102109,L.Fitzgerald,ARI,2019,3,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,36.0,1,9.6
102110,L.Fitzgerald,ARI,2019,4,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,5,47.0,0,4.7
102111,L.Fitzgerald,ARI,2019,5,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,6,8,58.0,0,5.8
102112,L.Fitzgerald,ARI,2019,6,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,6,8,69.0,0,6.9
102113,L.Fitzgerald,ARI,2019,7,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,1,3,12.0,0,1.2
102114,L.Fitzgerald,ARI,2019,8,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,2,4,8.0,0,0.8
102115,L.Fitzgerald,ARI,2019,9,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,38.0,0,3.8
102116,L.Fitzgerald,ARI,2019,10,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,8,71.0,0,7.1
102117,L.Fitzgerald,ARI,2019,11,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,5,37.0,1,7.7
102118,L.Fitzgerald,ARI,2019,13,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,6,7,56.0,0,5.6
102119,L.Fitzgerald,ARI,2019,14,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,7,20.0,0,2.0
102120,L.Fitzgerald,ARI,2019,15,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,5,42.0,0,4.2
102121,L.Fitzgerald,ARI,2019,16,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,7,48.0,1,10.8
102122,L.Fitzgerald,ARI,2019,17,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,7,45.0,0,4.5
102123,B.Roethlisberger,PIT,2019,1,REG,27,47,276.0,0,1.0,1.0,1,7.0,0,0,0,0.0,0,9.74
102124,B.Roethlisberger,PIT,2019,2,REG,8,15,75.0,0,0.0,1.0,0,0.0,0,0,0,0.0,0,3.0
102125,P.Rivers,LAC,2019,1,REG,25,34,333.0,3,1.0,4.0,1,6.0,0,0,0,0.0,0,23.92
102126,P.Rivers,LAC,2019,2,REG,21,36,293.0,0,1.0,1.0,1,12.0,0,0,0,0.0,0,10.92
102127,P.Rivers,LAC,2019,3,REG,31,46,318.0,2,0.0,5.0,2,9.0,0,0,0,0.0,0,19.62
102128,P.Rivers,LAC,2019,4,REG,24,30,310.0,2,0.0,1.0,1,0.0,0,0,0,0.0,0,20.4
102129,P.Rivers,LAC,2019,5,REG,32,48,211.0,0,2.0,0.0,1,-3.0,0,0,0,0.0,0,4.14
102130,P.Rivers,LAC,2019,6,REG,26,44,320.0,2,2.0,1.0,1,0.0,0,0,0,0.0,0,14.8
102131,P.Rivers,LAC,2019,7,REG,24,38,329.0,2,0.0,1.0,0,0.0,0,0,0,0.0,0,21.16
102132,P.Rivers,LAC,2019,8,REG,19,29,201.0,1,1.0,1.0,0,0.0,0,0,0,0.0,0,10.04
102133,P.Rivers,LAC,2019,9,REG,21,28,294.0,0,0.0,2.0,3,0.0,0,0,0,0.0,0,11.76
102134,P.Rivers,LAC,2019,10,REG,17,31,207.0,2,3.0,5.0,0,0.0,0,0,0,0.0,0,10.28
102135,P.Rivers,LAC,2019,11,REG,28,52,353.0,1,4.0,2.0,0,0.0,0,0,0,0.0,0,12.12
102136,P.Rivers,LAC,2019,13,REG,20,29,265.0,2,1.0,3.0,0,0.0,0,0,0,0.0,0,16.6
102137,P.Rivers,LAC,2019,14,REG,16,22,314.0,3,0.0,1.0,1,0.0,0,0,0,0.0,0,24.56
102138,P.Rivers,LAC,2019,15,REG,28,39,307.0,1,3.0,3.0,0,0.0,0,0,0,0.0,0,8.28
102139,P.Rivers,LAC,2019,16,REG,27,39,279.0,0,0.0,1.0,0,0.0,0,0,0,0.0,0,11.16
102140,P.Rivers,LAC,2019,17,REG,31,46,281.0,2,2.0,3.0,1,5.0,0,0,0,0.0,0,15.74
102141,B.Watson,NE,2019,7,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,5,18.0,0,1.8
102142,B.Watson,NE,2019,8,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,1,1,26.0,0,2.6
102143,B.Watson,NE,2019,9,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,5,28.0,0,2.8
102144,B.Watson,NE,2019,11,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,4,52.0,0,5.2
102145,B.Watson,NE,2019,12,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,0,1,0.0,0,0.0
102146,B.Watson,NE,2019,13,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,1,1,23.0,0,2.3
102147,B.Watson,NE,2019,14,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,1,3,7.0,0,0.7
102148,B.Watson,NE,2019,16,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,3,15.0,0,1.5
