,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points
107310,T.Brady,TB,2020,1,REG,23,36,239.0,2,2.0,3.0,3,9.0,1,0,0,0.0,0,20.46
107311,T.Brady,TB,2020,2,REG,23,35,217.0,1,1.0,0.0,1,0.0,0,0,0,0.0,0,8.68
107312,T.Brady,TB,2020,3,REG,25,38,297.0,3,0.0,2.0,5,0.0,0,0,0,0.0,0,23.88
107313,T.Brady,TB,2020,4,REG,30,46,369.0,5,1.0,0.0,3,-3.0,0,0,0,0.0,0,32.46
107314,T.Brady,TB,2020,5,REG,25,41,253.0,1,0.0,3.0,3,0.0,0,0,0,0.0,0,14.12
107315,T.Brady,TB,2020,6,REG,17,27,166.0,2,0.0,0.0,0,0.0,0,0,0,0.0,0,14.64
107316,T.Brady,TB,2020,7,REG,33,45,369.0,4,0.0,0.0,1,1.0,1,0,0,0.0,0,36.86
107317,T.Brady,TB,2020,8,REG,28,40,279.0,2,0.0,2.0,1,-1.0,0,0,0,0.0,0,19.06
107318,T.Brady,TB,2020,9,REG,22,38,209.0,0,3.0,3.0,0,0.0,0,0,0,0.0,0,2.36
107319,T.Brady,TB,2020,10,REG,28,39,341.0,3,0.0,1.0,2,2.0,1,0,0,0.0,0,31.84
107320,T.Brady,TB,2020,11,REG,26,48,216.0,2,2.0,1.0,0,0.0,0,0,0,0.0,0,12.64
107321,T.Brady,TB,2020,12,REG,27,41,345.0,3,2.0,1.0,1,-1.0,0,0,0,0.0,0,21.7
107322,T.Brady,TB,2020,14,REG,15,23,196.0,2,0.0,0.0,3,-2.0,0,0,0,0.0,0,15.64
107323,T.Brady,TB,2020,15,REG,31,45,390.0,2,0.0,3.0,2,-2.0,0,0,0,0.0,0,23.4
107324,T.Brady,TB,2020,16,REG,22,27,348.0,4,0.0,1.0,0,0.0,0,0,0,0.0,0,29.92
107325,T.Brady,TB,2020,17,REG,26,41,399.0,4,1.0,1.0,5,3.0,0,0,0,0.0,0,30.26
107326,T.Brady,TB,2020,18,POST,22,40,381.0,2,0.0,3.0,3,-2.0,0,0,0,0.0,0,23.04
107327,T.Brady,TB,2020,19,POST,18,33,199.0,2,0.0,1.0,5,2.0,1,0,0,0.0,0,22.16
107328,T.Brady,TB,2020,20,POST,20,36,280.0,3,3.0,1.0,1,-1.0,0,0,0,0.0,0,17.1
107329,T.Brady,TB,2020,21,POST,21,29,201.0,3,0.0,1.0,4,-2.0,0,0,0,0.0,0,19.84
107330,D.Brees,NO,2020,1,REG,18,30,160.0,2,0.0,1.0,2,0.0,0,0,0,0.0,0,14.4
107331,D.Brees,NO,2020,2,REG,26,38,312.0,1,1.0,0.0,0,0.0,0,0,0,0.0,0,14.48
107332,D.Brees,NO,2020,3,REG,29,36,288.0,3,0.0,2.0,0,0.0,0,0,0,0.0,0,23.52
107333,D.Brees,NO,2020,4,REG,19,25,246.0,2,1.0,2.0,3,-3.0,0,0,0,0.0,0,15.54
107334,D.Brees,NO,2020,5,REG,33,47,325.0,1,1.0,2.0,1,1.0,1,0,0,0.0,0,21.1
