,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points
86175,T.Brady,NE,2016,5,REG,28,40,406.0,3,0.0,1.0,2,14.0,0,0,0,0.0,0,29.64
86176,T.Brady,NE,2016,6,REG,29,35,376.0,3,0.0,3.0,2,2.0,0,0,0,0.0,0,27.24
86177,T.Brady,NE,2016,7,REG,19,26,222.0,2,0.0,0.0,5,13.0,0,0,0,0.0,0,18.18
86178,T.Brady,NE,2016,8,REG,22,33,315.0,4,0.0,4.0,1,15.0,0,0,0,0.0,0,30.1
86179,T.Brady,NE,2016,10,REG,23,32,316.0,0,1.0,2.0,5,7.0,0,0,0,0.0,0,11.34
86180,T.Brady,NE,2016,11,REG,24,40,280.0,4,0.0,1.0,4,12.0,0,0,0,0.0,0,28.4
86181,T.Brady,NE,2016,12,REG,30,50,286.0,2,0.0,0.0,3,-4.0,0,0,0,0.0,0,19.04
86182,T.Brady,NE,2016,13,REG,33,46,269.0,1,0.0,0.0,3,1.0,0,0,0,0.0,0,14.86
86183,T.Brady,NE,2016,14,REG,25,38,406.0,3,1.0,1.0,1,-1.0,0,0,0,0.0,0,26.14
86184,T.Brady,NE,2016,15,REG,16,32,188.0,0,0.0,2.0,1,-1.0,0,0,0,0.0,0,7.42
86185,T.Brady,NE,2016,16,REG,17,27,214.0,3,0.0,1.0,0,0.0,0,0,0,0.0,0,20.56
86186,T.Brady,NE,2016,17,REG,25,33,276.0,3,0.0,0.0,1,6.0,0,0,0,0.0,0,25.64
86187,T.Brady,NE,2016,19,POST,18,38,287.0,2,2.0,2.0,4,-1.0,0,0,0,0.0,0,15.38
86188,T.Brady,NE,2016,20,POST,32,42,384.0,3,0.0,2.0,4,-1.0,0,0,0,0.0,0,27.26
86189,T.Brady,NE,2016,21,POST,43,62,466.0,2,1.0,5.0,1,15.0,0,0,0,0.0,0,28.14
86190,S.Smith,BAL,2016,1,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,8,19.0,0,1.9
86191,S.Smith,BAL,2016,2,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,6,64.0,0,6.4
86192,S.Smith,BAL,2016,3,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,11,87.0,0,8.7
86193,S.Smith,BAL,2016,4,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,11,111.0,1,17.1
86194,S.Smith,BAL,2016,5,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,3,29.0,0,2.9
86195,S.Smith,BAL,2016,9,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,7,47.0,0,6.7
86196,S.Smith,BAL,2016,10,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,60.0,1,12.0
86197,S.Smith,BAL,2016,11,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,8,9,99.0,1,15.9
86198,S.Smith,BAL,2016,12,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,4,20.0,0,2.0
86199,S.Smith,BAL,2016,13,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,6,10,53.0,0,5.3
86200,S.Smith,BAL,2016,14,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,6,57.0,0,5.7
86201,S.Smith,BAL,2016,15,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,2,7,40.0,1,10.0
86202,S.Smith,BAL,2016,16,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,7,7,79.0,1,15.9
86203,S.Smith Sr.,BAL,2016,17,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,3,5,34.0,0,3.4
86204,D.Brees,NO,2016,1,REG,28,42,423.0,4,0.0,1.0,2,5.0,0,0,0,0.0,0,31.42
86205,D.Brees,NO,2016,2,REG,29,44,263.0,1,0.0,2.0,0,0.0,0,0,0,0.0,0,14.52
