,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points
80857,M.Hasselbeck,IND,2015,4,REG,30,47,282.0,1,0.0,3.0,3,1.0,0,0,0,0.0,0,15.38
80858,M.Hasselbeck,IND,2015,5,REG,18,29,213.0,2,0.0,0.0,3,-3.0,0,0,0,0.0,0,16.22
80859,M.Hasselbeck,IND,2015,11,REG,23,32,213.0,2,2.0,2.0,3,8.0,0,0,0,0.0,0,13.32
80860,M.Hasselbeck,IND,2015,12,REG,26,42,315.0,2,0.0,3.0,3,-3.0,0,0,0,0.0,0,20.3
80861,M.Hasselbeck,IND,2015,13,REG,16,26,169.0,1,2.0,2.0,2,1.0,0,0,0,0.0,0,4.86
80862,M.Hasselbeck,IND,2015,14,REG,18,35,252.0,0,0.0,3.0,1,10.0,0,0,0,0.0,0,9.08
80863,M.Hasselbeck,IND,2015,15,REG,17,30,147.0,1,1.0,2.0,1,1.0,0,0,0,0.0,0,7.98
80864,M.Hasselbeck,IND,2015,16,REG,8,15,99.0,0,0.0,1.0,0,0.0,0,0,0,0.0,0,3.96
80865,P.Manning,DEN,2015,1,REG,24,40,175.0,0,1.0,4.0,1,-1.0,0,0,0,0.0,0,4.9
80866,P.Manning,DEN,2015,2,REG,26,45,256.0,3,1.0,3.0,0,0.0,0,0,0,0.0,0,20.24
80867,P.Manning,DEN,2015,3,REG,31,42,324.0,2,1.0,1.0,1,-1.0,0,0,0,0.0,0,18.86
80868,P.Manning,DEN,2015,4,REG,17,27,213.0,1,2.0,2.0,2,-2.0,0,0,0,0.0,0,8.32
80869,P.Manning,DEN,2015,5,REG,22,35,266.0,0,2.0,2.0,0,0.0,0,0,0,0.0,0,6.64
80870,P.Manning,DEN,2015,6,REG,26,48,290.0,1,3.0,0.0,0,0.0,0,0,0,0.0,0,9.6
80871,P.Manning,DEN,2015,8,REG,21,29,340.0,0,1.0,0.0,0,0.0,0,0,0,0.0,0,11.6
80872,P.Manning,DEN,2015,9,REG,21,36,281.0,2,2.0,1.0,0,0.0,0,0,0,0.0,0,15.24
80873,P.Manning,DEN,2015,10,REG,5,20,35.0,0,4.0,2.0,0,0.0,0,0,0,0.0,0,-6.6
80874,P.Manning,DEN,2015,17,REG,5,9,69.0,0,0.0,1.0,2,-2.0,0,0,0,0.0,0,2.56
80875,P.Manning,DEN,2015,19,POST,21,37,222.0,0,0.0,1.0,2,-1.0,0,0,0,0.0,0,10.78
80876,P.Manning,DEN,2015,20,POST,17,32,176.0,2,0.0,3.0,3,11.0,0,0,0,0.0,0,14.14
80877,P.Manning,DEN,2015,21,POST,13,23,141.0,0,1.0,5.0,0,0.0,0,0,0,0.0,0,3.64
80878,C.Woodson,LV,2015,16,REG,0,0,0.0,0,0.0,0.0,1,-3.0,0,0,0,0.0,0,-0.3
80879,T.Brady,NE,2015,1,REG,25,32,288.0,4,0.0,2.0,3,1.0,0,0,0,0.0,0,27.62
80880,T.Brady,NE,2015,2,REG,38,59,466.0,3,0.0,2.0,3,-4.0,0,0,0,0.0,0,28.24
80881,T.Brady,NE,2015,3,REG,33,42,358.0,2,0.0,2.0,2,4.0,0,0,0,0.0,0,22.72
80882,T.Brady,NE,2015,5,REG,20,27,275.0,2,0.0,5.0,2,3.0,1,0,0,0.0,0,25.3
80883,T.Brady,NE,2015,6,REG,23,37,312.0,3,1.0,2.0,4,0.0,0,0,0,0.0,0,22.48
80884,T.Brady,NE,2015,7,REG,34,54,355.0,2,0.0,3.0,4,15.0,1,0,0,0.0,0,29.7
80885,T.Brady,NE,2015,8,REG,26,38,356.0,4,0.0,2.0,1,1.0,0,0,0,0.0,0,30.34
80886,T.Brady,NE,2015,9,REG,26,39,299.0,2,1.0,0.0,1,-1.0,0,0,0,0.0,0,17.86
80887,T.Brady,NE,2015,10,REG,26,42,334.0,2,1.0,3.0,2,9.0,0,0,0,0.0,0,18.26
80888,T.Brady,NE,2015,11,REG,20,39,277.0,1,1.0,1.0,0,0.0,0,0,0,0.0,0,13.08
80889,T.Brady,NE,2015,12,REG,23,42,280.0,3,0.0,3.0,0,0.0,0,0,0,0.0,0,23.2
80890,T.Brady,NE,2015,13,REG,29,56,312.0,3,2.0,4.0,6,17.0,1,1,1,36.0,0,31.78
80891,T.Brady,NE,2015,14,REG,22,30,226.0,2,0.0,3.0,4,10.0,0,0,0,0.0,0,18.04
80892,T.Brady,NE,2015,15,REG,23,35,267.0,2,0.0,2.0,0,0.0,0,0,0,0.0,0,18.68
80893,T.Brady,NE,2015,16,REG,22,31,231.0,1,1.0,2.0,1,-1.0,0,0,0,0.0,0,11.14
80894,T.Brady,NE,2015,17,REG,12,21,134.0,0,0.0,2.0,1,-1.0,0,0,0,0.0,0,5.26
80895,T.Brady,NE,2015,19,POST,28,42,302.0,2,0.0,0.0,6,6.0,1,0,0,0.0,0,26.68
80896,T.Brady,NE,2015,20,POST,27,56,310.0,1,2.0,4.0,3,13.0,0,0,0,0.0,0,13.7
80897,M.Vick,PIT,2015,2,REG,0,0,0.0,0,0.0,0.0,3,-3.0,0,0,0,0.0,0,-0.3
80898,M.Vick,PIT,2015,3,REG,5,6,38.0,0,0.0,2.0,2,-2.0,0,0,0,0.0,0,1.32
80899,M.Vick,PIT,2015,4,REG,19,26,124.0,1,0.0,4.0,9,33.0,0,0,0,0.0,0,12.26
80900,M.Vick,PIT,2015,5,REG,13,26,203.0,1,1.0,3.0,1,24.0,0,0,0,0.0,0,12.52
80901,M.Vick,PIT,2015,6,REG,3,8,6.0,0,0.0,1.0,5,47.0,0,0,0,0.0,0,4.94
80902,S.Smith,BAL,2015,1,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,2,7,13.0,0,1.3
80903,S.Smith,BAL,2015,2,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,10,16,150.0,0,15.0
80904,S.Smith,BAL,2015,3,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,13,17,186.0,2,30.6
80905,S.Smith,BAL,2015,4,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,4,7,24.0,0,2.4
80906,S.Smith,BAL,2015,6,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,7,10,137.0,1,19.7
80907,S.Smith,BAL,2015,7,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,9,78.0,0,7.8
80908,S.Smith,BAL,2015,8,REG,0,0,0.0,0,0.0,0.0,0,0.0,0,5,7,82.0,0,8.2
80909,D.Brees,NO,2015,1,REG,30,48,355.0,1,1.0,2.0,1,3.0,0,0,0,0.0,0,16.5
80910,D.Brees,NO,2015,2,REG,24,38,255.0,1,1.0,4.0,1,-1.0,0,0,0,0.0,0,12.1
80911,D.Brees,NO,2015,4,REG,33,41,359.0,2,0.0,3.0,0,0.0,0,0,0,0.0,0,22.36
80912,D.Brees,NO,2015,5,REG,26,43,335.0,2,1.0,5.0,1,-1.0,0,0,0,0.0,0,15.3
80913,D.Brees,NO,2015,6,REG,30,39,312.0,1,0.0,1.0,2,2.0,0,0,0,0.0,0,16.68
80914,D.Brees,NO,2015,7,REG,28,44,255.0,1,1.0,2.0,4,-4.0,0,0,0,0.0,0,11.8
80915,D.Brees,NO,2015,8,REG,39,50,505.0,7,2.0,0.0,1,1.0,0,0,0,0.0,0,44.3
80916,D.Brees,NO,2015,9,REG,28,39,387.0,3,1.0,4.0,3,-1.0,1,0,0,0.0,0,31.38
80917,D.Brees,NO,2015,10,REG,19,28,209.0,2,2.0,2.0,0,0.0,0,0,0,0.0,0,12.36
80918,D.Brees,NO,2015,12,REG,25,44,228.0,0,1.0,2.0,0,0.0,0,0,0,0.0,0,7.12
80919,D.Brees,NO,2015,13,REG,24,42,282.0,3,1.0,2.0,1,12.0,0,0,0,0.0,0,22.48
80920,D.Brees,NO,2015,14,REG,31,41,312.0,2,0.0,2.0,3,0.0,0,0,0,0.0,0,20.48
80921,D.Brees,NO,2015,15,REG,34,52,341.0,3,0.0,1.0,1,11.0,0,0,0,0.0,0,26.74
80922,D.Brees,NO,2015,16,REG,25,36,412.0,3,0.0,1.0,3,-3.0,0,0,0,0.0,0,28.18
80923,D.Brees,NO,2015,17,REG,32,42,323.0,1,0.0,0.0,3,-5.0,0,0,0,0.0,0,16.42
80924,S.Hill,MIN,2015,9,REG,2,6,15.0,0,0.0,1.0,1,-1.0,0,0,0,0.0,0,0.5
80925,S.Hill,MIN,2015,11,REG,0,1,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0
