,player_name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_air_yards,carries,rushing_yards,rushing_tds,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_yards_after_catch,fantasy_points
25,D.Sproles,2019,REG,0,0,0.0,0,0.0,0.0,0.0,17,66.0,0,0.0,6,10,24.0,0,25.0,11.0
26,R.Fitzpatrick,2019,REG,311,502,3529.0,20,13.0,40.0,4513.0,54,243.0,4,5.0,0,0,0.0,0,0.0,241.46
27,R.Fitzpatrick,2020,REG,183,267,2091.0,13,8.0,14.0,2072.0,30,151.0,2,0.0,1,1,0.0,0,4.0,152.74
28,V.Davis,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,10,19,123.0,1,80.0,18.3
29,M.Lewis,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,15,19,156.0,1,82.0,21.6
30,M.Lewis,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,10,17,107.0,3,57.0,28.7
31,De.Walker,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,21,31,215.0,2,66.0,33.5
32,S.Koch,2019,REG,1,1,-2.0,0,0.0,0.0,-5.0,0,0.0,0,0.0,0,0,0.0,0,0.0,-0.08
33,S.Koch,2020,REG,1,1,15.0,0,0.0,0.0,9.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.6
34,A.Peterson,2019,REG,0,0,0.0,0,0.0,0.0,0.0,211,898.0,5,2.0,17,23,142.0,0,161.0,130.0
35,A.Peterson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,156,604.0,7,0.0,12,18,101.0,0,103.0,112.5
36,T.Ginn,2019,REG,0,0,0.0,0,0.0,0.0,0.0,3,18.0,0,0.0,30,56,421.0,2,48.0,55.900000000000006
37,T.Ginn,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,3,6,40.0,0,10.0,4.0
38,M.Lynch,2019,REG,0,0,0.0,0,0.0,0.0,0.0,12,34.0,1,0.0,0,0,0.0,0,0.0,9.4
39,G.Olsen,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,52,82,597.0,2,201.0,71.7
40,G.Olsen,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,24,37,239.0,1,49.0,29.900000000000002
41,M.Moore,2019,REG,59,91,659.0,4,0.0,8.0,630.0,5,-1.0,0,0.0,0,0,0.0,0,0.0,42.26
42,B.Kern,2019,REG,1,2,11.0,0,0.0,0.0,33.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0.44
43,B.Kern,2020,REG,0,1,0.0,0,0.0,0.0,18.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0
44,D.Amendola,2019,REG,1,1,19.0,1,0.0,0.0,14.0,0,0.0,0,0.0,62,97,678.0,1,207.0,78.56
45,D.Amendola,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,2.0,0,0.0,46,69,602.0,0,290.0,60.4
46,M.Ryan,2019,REG,408,616,4466.0,26,14.0,48.0,5051.0,34,147.0,1,1.0,0,0,0.0,0,0.0,267.34000000000003
47,M.Ryan,2020,REG,407,626,4581.0,26,11.0,41.0,5342.0,29,92.0,2,2.0,0,0,0.0,0,0.0,282.44
48,J.Flacco,2019,REG,171,262,1822.0,6,5.0,26.0,1777.0,12,20.0,0,0.0,0,0,0.0,0,0.0,84.88
49,J.Flacco,2020,REG,74,134,864.0,6,3.0,7.0,1425.0,6,22.0,0,1.0,0,0,0.0,0,0.0,54.760000000000005
50,D.Jackson,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,9,10,159.0,2,15.0,27.9
51,D.Jackson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,12.0,0,0.0,14,26,236.0,1,65.0,30.8
52,C.Henne,2020,REG,28,38,248.0,2,0.0,2.0,158.0,7,-2.0,1,2.0,0,0,0.0,0,0.0,23.72
53,M.Slater,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,6.0
54,M.Stafford,2019,REG,187,291,2499.0,19,5.0,18.0,3109.0,20,66.0,0,2.0,0,0,0.0,0,0.0,166.56
55,M.Stafford,2020,REG,339,528,4084.0,26,10.0,38.0,4609.0,29,112.0,0,0.0,0,1,0.0,0,0.0,260.56
56,C.Daniel,2019,REG,45,64,435.0,3,2.0,7.0,430.0,6,6.0,0,0.0,0,0,0.0,0,0.0,26.000000000000004
57,C.Daniel,2020,REG,29,43,264.0,1,2.0,3.0,275.0,2,16.0,0,0.0,0,0,0.0,0,0.0,12.16
58,B.Hoyer,2019,REG,35,65,372.0,4,4.0,5.0,559.0,8,2.0,0,0.0,0,0,0.0,0,0.0,21.080000000000002
59,B.Hoyer,2020,REG,15,24,130.0,0,1.0,2.0,196.0,1,8.0,0,0.0,0,0,0.0,0,0.0,2.0
60,M.Crabtree,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,5,22.0,0,5.0,2.2
61,L.McCoy,2019,REG,0,0,0.0,0,0.0,0.0,0.0,101,465.0,4,2.0,28,34,181.0,1,236.0,90.60000000000001
62,L.McCoy,2020,REG,0,0,0.0,0,0.0,0.0,0.0,10,31.0,0,0.0,15,19,101.0,0,102.0,13.200000000000001
63,J.Cook,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,43,65,705.0,9,254.0,124.5
64,J.Cook,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,37,60,504.0,7,124.0,90.4
65,J.Edelman,2019,REG,2,2,47.0,1,0.0,0.0,9.0,8,27.0,0,0.0,100,153,1117.0,6,320.0,154.28
66,J.Edelman,2020,REG,2,2,38.0,0,0.0,0.0,-2.0,2,22.0,0,0.0,21,39,315.0,0,64.0,35.220000000000006
67,A.Levine,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,60.0,0,0.0,0,0,0.0,0,0.0,6.0
68,A.Levine,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,60.0,0,0.0,0,0,0.0,0,0.0,6.0
69,A.Levine Sr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,2.0,0,0.0,0,0,0.0,0,0.0,0.2
70,A.Levine Sr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,2.0,0,0.0,0,0,0.0,0,0.0,0.2
71,D.McCourty,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,6.0
72,R.Gronkowski,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,45,77,623.0,7,246.0,104.30000000000001
73,E.Sanders,2019,REG,1,1,35.0,1,0.0,0.0,22.0,0,0.0,0,0.0,66,97,869.0,5,237.0,124.30000000000001
74,E.Sanders,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,12.0,0,0.0,61,82,726.0,5,170.0,103.80000000000001
75,C.McCoy,2019,REG,18,27,122.0,0,1.0,6.0,177.0,2,14.0,0,0.0,0,0,0.0,0,0.0,4.28
76,C.McCoy,2020,REG,40,66,375.0,1,1.0,5.0,590.0,9,12.0,0,0.0,0,0,0.0,0,0.0,18.2
77,A.Roberts,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,7.0,0,0.0,3,7,20.0,0,5.0,2.7
78,A.Roberts,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,-3.0,0,0.0,4,5,34.0,0,5.0,3.1000000000000005
79,J.Graham,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,38,60,447.0,3,246.0,62.7
80,J.Graham,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,50,76,456.0,8,198.0,93.6
81,A.Brown,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,5.0,0,0.0,4,8,56.0,1,7.0,12.100000000000001
82,A.Brown,2020,REG,0,0,0.0,0,0.0,0.0,0.0,2,-2.0,0,0.0,45,62,483.0,4,251.0,72.1
83,D.Thomas,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,36,58,433.0,1,170.0,49.300000000000004
84,G.Tate,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,16.0,0,0.0,49,85,676.0,6,284.0,103.2
85,G.Tate,2020,REG,1,1,18.0,0,0.0,0.0,-5.0,0,0.0,0,0.0,24,34,270.0,2,65.0,39.72
86,G.Tate,2020,REG,1,1,18.0,0,0.0,0.0,-5.0,0,0.0,0,0.0,24,34,270.0,2,65.0,39.72
87,G.Tate III,2020,REG,0,1,0.0,0,0.0,0.0,-4.0,0,0.0,0,0.0,11,18,118.0,0,10.0,11.8
88,G.Tate III,2020,REG,0,1,0.0,0,0.0,0.0,-4.0,0,0.0,0,0.0,11,18,118.0,0,10.0,11.8
89,D.Bryant,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6,11,47.0,2,34.0,16.7
90,J.Develin,2019,REG,0,0,0.0,0,0.0,0.0,0.0,2,3.0,0,0.0,0,0,0.0,0,0.0,0.30000000000000004
91,C.Newton,2019,REG,50,89,572.0,0,1.0,6.0,793.0,5,-2.0,0,2.0,0,0,0.0,0,0.0,16.68
92,C.Newton,2020,REG,242,368,2657.0,8,10.0,31.0,2496.0,137,592.0,12,5.0,2,2,35.0,1,18.0,258.98
93,A.Green,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,47,104,523.0,2,86.0,64.30000000000001
94,J.Jones,2019,REG,0,0,0.0,0,0.0,0.0,0.0,2,-3.0,0,0.0,99,157,1394.0,6,342.0,175.10000000000002
95,J.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,51,68,771.0,3,231.0,95.10000000000001
96,B.Gabbert,2020,REG,9,16,143.0,2,0.0,1.0,108.0,9,16.0,0,0.0,0,0,0.0,0,0.0,15.319999999999999
97,M.Ingram,2019,REG,0,0,0.0,0,0.0,0.0,0.0,114,585.0,7,2.0,14,15,125.0,0,119.0,111.0
98,M.Ingram,2019,REG,0,0,0.0,0,0.0,0.0,0.0,114,585.0,7,2.0,14,15,125.0,0,119.0,111.0
99,M.Ingram,2020,REG,0,0,0.0,0,0.0,0.0,0.0,72,299.0,2,0.0,6,8,50.0,0,49.0,46.9
100,M.Ingram II,2019,REG,0,0,0.0,0,0.0,0.0,0.0,88,433.0,3,0.0,12,14,122.0,5,101.0,105.5
101,M.Ingram II,2019,REG,0,0,0.0,0,0.0,0.0,0.0,88,433.0,3,0.0,12,14,122.0,5,101.0,105.5
102,A.Dalton,2019,REG,314,528,3494.0,16,14.0,37.0,4278.0,32,73.0,4,3.0,1,1,-4.0,0,4.0,202.66000000000003
103,A.Dalton,2020,REG,216,333,2170.0,14,8.0,24.0,2278.0,28,114.0,0,1.0,1,1,-3.0,0,4.0,135.9
104,K.Rudolph,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,39,48,367.0,6,190.0,74.7
105,K.Rudolph,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,28,37,334.0,1,164.0,37.400000000000006
106,L.Kendricks,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,3,7,50.0,0,7.0,5.0
107,R.Cobb,2019,REG,0,1,0.0,0,0.0,0.0,0.0,3,11.0,0,0.0,55,83,828.0,3,329.0,99.9
108,R.Cobb,2020,REG,0,1,0.0,0,0.0,0.0,7.0,0,0.0,0,0.0,38,48,441.0,3,171.0,62.1
109,L.Stocker,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,14,53.0,0,36.0,5.300000000000001
110,L.Stocker,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,7,11,63.0,0,52.0,6.300000000000001
111,T.Jones,2019,REG,0,0,0.0,0,0.0,0.0,0.0,9,40.0,0,0.0,1,1,9.0,0,12.0,4.9
112,T.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,0.0,0,0.0,0.0
113,B.Powell,2019,REG,0,1,0.0,0,0.0,0.0,13.0,59,229.0,0,0.0,7,12,33.0,0,45.0,26.200000000000003
114,A.Sherman,2019,REG,0,0,0.0,0,0.0,0.0,0.0,4,9.0,0,0.0,2,3,22.0,0,23.0,3.1
115,A.Sherman,2020,REG,0,0,0.0,0,0.0,0.0,0.0,3,8.0,0,0.0,1,2,5.0,1,7.0,7.300000000000001
116,D.Lewis,2019,REG,0,0,0.0,0,0.0,0.0,0.0,54,209.0,0,1.0,25,32,164.0,1,193.0,41.300000000000004
117,D.Lewis,2020,REG,0,0,0.0,0,0.0,0.0,0.0,29,115.0,2,1.0,19,30,127.0,1,80.0,40.2
118,L.Smith,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,5,31.0,1,9.0,9.1
119,L.Smith,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,6,35.0,2,20.0,15.5
120,C.Clay,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,18,24,237.0,1,95.0,29.7
121,D.Harris,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,7.0,0,7.0,0.7000000000000001
122,T.Taylor,2019,REG,4,6,33.0,1,0.0,0.0,32.0,10,7.0,0,0.0,0,1,0.0,0,0.0,6.02
123,T.Taylor,2020,REG,16,30,208.0,0,0.0,2.0,335.0,6,7.0,0,0.0,0,0,0.0,0,0.0,9.02
124,C.Jones,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,5.0,0,0.0,0,0,0.0,0,0.0,0.5
125,V.Green,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,9,13,78.0,1,39.0,13.8
126,V.Green,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,3,6,50.0,1,23.0,11.0
127,B.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,2,2.0,0,3.0,0.2
128,C.Hogan,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,15,67.0,0,29.0,6.700000000000001
129,C.Hogan,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,14,26,118.0,0,40.0,11.8
130,N.Bellore,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,2,23.0,1,21.0,8.3
131,N.Bellore,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,5.0,0,0.0,1,1,9.0,0,6.0,1.4000000000000001
132,D.Inman,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12,21,181.0,0,30.0,18.1
133,D.Inman,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,18,28,163.0,2,44.0,28.3
134,P.DiMarco,2019,REG,0,0,0.0,0,0.0,0.0,0.0,3,7.0,0,0.0,5,7,41.0,0,31.0,4.8
135,C.Jones,2020,REG,0,1,0.0,0,0.0,0.0,9.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0.0
136,J.Hekker,2019,REG,2,3,28.0,0,1.0,0.0,12.0,0,0.0,0,0.0,0,0,0.0,0,0.0,-0.8800000000000001
137,C.Keenum,2019,REG,160,247,1707.0,11,5.0,15.0,1700.0,9,12.0,1,2.0,0,0,0.0,0,0.0,103.48
138,C.Keenum,2020,REG,5,10,46.0,0,0.0,0.0,27.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.84
139,C.Beasley,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,67,106,778.0,6,330.0,117.80000000000001
140,C.Beasley,2020,REG,1,1,20.0,1,0.0,0.0,20.0,0,0.0,0,0.0,82,107,967.0,4,355.0,125.5
141,D.Carrier,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,27.0,0,0.0,13,19,108.0,1,51.0,19.5
142,D.Carrier,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,14.0,0,18.0,1.4000000000000001
143,A.Jeffery,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,2.0,1,0.0,43,73,490.0,4,116.0,79.2
144,A.Jeffery,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6,13,115.0,1,25.0,17.5
145,A.Morris,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,4.0,0,0.0,0,0,0.0,0,0.0,0.4
146,A.Morris,2020,REG,0,0,0.0,0,0.0,0.0,0.0,55,238.0,1,0.0,3,4,19.0,1,17.0,37.7
147,B.Bolden,2019,REG,0,0,0.0,0,0.0,0.0,0.0,15,68.0,3,0.0,9,11,111.0,1,59.0,41.9
148,R.Wilson,2019,REG,341,516,4110.0,31,5.0,48.0,4830.0,75,342.0,3,3.0,0,0,0.0,0,0.0,326.6
149,R.Wilson,2020,REG,384,558,4212.0,40,13.0,47.0,4809.0,83,513.0,2,4.0,0,0,0.0,0,0.0,359.78000000000003
150,T.Benjamin,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6,16,30.0,0,19.0,3.0
151,M.Jones,2019,REG,0,0,0.0,0,0.0,0.0,0.0,2,0.0,0,0.0,51,67,655.0,8,92.0,113.5
152,M.Jones,2019,REG,0,0,0.0,0,0.0,0.0,0.0,2,0.0,0,0.0,51,67,655.0,8,92.0,113.5
153,M.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,76,115,978.0,9,196.0,151.8
154,M.Jones Jr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,11,24,124.0,1,14.0,18.400000000000002
155,M.Jones Jr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,11,24,124.0,1,14.0,18.400000000000002
156,J.Bellamy,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,3,20.0,0,10.0,2.0
157,D.Kelly,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,1.0,1,0.0,6.1
158,J.Olawale,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,0.0,0,0.0,0.0
159,B.Massie,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,4.0,0,1.0,0.4
160,N.Foles,2019,REG,77,117,736.0,3,2.0,8.0,990.0,4,23.0,0,0.0,0,0,0.0,0,0.0,37.74
161,N.Foles,2020,REG,202,312,1852.0,10,8.0,18.0,2502.0,16,1.0,1,0.0,0,0,0.0,0,0.0,104.18
162,J.Wright,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,-7.0,0,0.0,28,58,296.0,0,89.0,28.900000000000002
163,R.Ellison,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,18,28,167.0,1,83.0,22.700000000000003
164,K.Cousins,2019,REG,307,444,3603.0,26,6.0,28.0,3391.0,31,63.0,1,5.0,0,1,0.0,0,0.0,244.42000000000002
165,K.Cousins,2020,REG,349,516,4265.0,35,13.0,39.0,4103.0,32,156.0,1,1.0,0,0,0.0,0,0.0,306.2
166,T.Hilton,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,45,68,501.0,5,213.0,80.10000000000001
167,T.Hilton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,56,93,762.0,5,194.0,108.2
168,L.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,2,6.0,0,4.0,0.6000000000000001
169,A.Tanney,2019,REG,1,1,1.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.04
170,M.Sanu,2019,REG,0,0,0.0,0,0.0,0.0,0.0,3,11.0,0,0.0,51,71,448.0,2,176.0,57.9
171,M.Sanu,2019,REG,0,0,0.0,0,0.0,0.0,0.0,3,11.0,0,0.0,51,71,448.0,2,176.0,57.9
172,M.Sanu,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,3.0,0,0.0,17,24,187.0,1,37.0,27.0
173,M.Sanu Sr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,18,72.0,0,18.0,7.2
174,M.Sanu Sr.,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,18,72.0,0,18.0,7.2
175,J.Gordon,2019,REG,0,1,0.0,0,1.0,0.0,33.0,1,1.0,0,0.0,27,47,426.0,1,149.0,46.7
176,R.Griffin,2019,REG,6,6,55.0,1,0.0,0.0,38.0,4,9.0,0,0.0,0,0,0.0,0,0.0,7.1000000000000005
177,R.Griffin,2019,REG,6,6,55.0,1,0.0,0.0,38.0,4,9.0,0,0.0,0,0,0.0,0,0.0,7.1000000000000005
178,R.Griffin,2020,REG,8,14,42.0,0,2.0,3.0,123.0,12,69.0,0,1.0,0,0,0.0,0,0.0,2.580000000000001
179,R.Griffin III,2019,REG,17,32,170.0,0,2.0,5.0,244.0,16,52.0,0,0.0,0,0,0.0,0,0.0,8.0
180,R.Griffin III,2019,REG,17,32,170.0,0,2.0,5.0,244.0,16,52.0,0,0.0,0,0,0.0,0,0.0,8.0
181,B.Anger,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,-5.0,0,0.0,0,0,0.0,0,0.0,-0.5
182,R.Tannehill,2019,REG,201,286,2742.0,22,6.0,31.0,2739.0,43,185.0,4,1.0,0,0,0.0,0,0.0,224.18
183,R.Tannehill,2020,REG,315,481,3819.0,34,7.0,24.0,4024.0,43,266.0,7,1.0,1,1,0.0,0,0.0,347.36
184,D.Fells,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,34,48,341.0,7,168.0,76.10000000000001
185,D.Fells,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,21,28,312.0,4,177.0,55.2
186,Co.Davis,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,7.0,0,5.0,0.7000000000000001
187,C.Anderson,2019,REG,0,0,0.0,0,0.0,0.0,0.0,16,43.0,0,0.0,0,0,0.0,0,0.0,4.3
188,R.Griffin,2019,REG,2,4,18.0,0,0.0,0.0,12.0,4,-1.0,0,0.0,0,0,0.0,0,0.0,0.62
189,K.Juszczyk,2019,REG,0,0,0.0,0,0.0,0.0,0.0,3,7.0,0,0.0,20,24,239.0,1,157.0,30.6
190,K.Juszczyk,2020,REG,0,0,0.0,0,0.0,0.0,0.0,17,64.0,2,0.0,19,29,202.0,4,101.0,62.6
191,Z.Line,2019,REG,0,0,0.0,0,0.0,0.0,0.0,7,20.0,0,0.0,6,10,36.0,0,45.0,5.6000000000000005
192,A.Thielen,2019,REG,0,0,0.0,0,0.0,0.0,0.0,4,6.0,1,0.0,30,48,418.0,6,117.0,84.4
193,A.Thielen,2020,REG,0,0,0.0,0,0.0,0.0,0.0,3,15.0,0,0.0,74,108,925.0,14,243.0,180.0
194,Z.Ertz,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,88,135,916.0,6,255.0,127.60000000000001
195,Z.Ertz,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,36,72,335.0,1,88.0,41.5
196,M.Goodwin,2019,REG,0,0,0.0,0,0.0,0.0,0.0,1,15.0,0,0.0,12,21,186.0,1,33.0,26.1
197,K.Stills,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,40,55,561.0,4,144.0,80.10000000000001
198,K.Stills,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,11,19,144.0,1,17.0,20.400000000000002
199,L.Willson,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,10,79.0,0,38.0,7.9
