,player_name,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_air_yards,carries,rushing_yards,rushing_tds,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_yards_after_catch,fantasy_points
45,J.Cook,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,36,59,400.0,3,173.0,60.0
46,J.Edelman,2020,REG,2,2,38.0,0,0.0,0.0,-2.0,2,22.0,0,0.0,21,39,315.0,0,64.0,35.220000000000006
47,D.McCourty,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,6.0
48,R.Gronkowski,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,45,77,623.0,7,246.0,104.30000000000001
49,R.Gronkowski,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,33,47,436.0,6,166.0,79.6
50,E.Sanders,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,12.0,0,0.0,61,82,726.0,5,170.0,103.80000000000001
51,E.Sanders,2021,REG,0,0,0.0,0,0.0,0.0,0.0,2,31.0,0,0.0,39,67,581.0,4,74.0,85.2
52,C.McCoy,2020,REG,40,66,375.0,1,1.0,5.0,590.0,9,12.0,0,0.0,0,0,0.0,0,0.0,18.2
53,C.McCoy,2021,REG,68,90,684.0,3,1.0,6.0,473.0,21,34.0,0,1.0,0,0,0.0,0,0.0,38.760000000000005
54,A.Roberts,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,-3.0,0,0.0,4,5,34.0,0,5.0,3.1000000000000005
55,A.Roberts,2021,REG,0,0,0.0,0,0.0,0.0,0.0,2,13.0,0,0.0,1,2,35.0,0,16.0,4.8
56,J.Graham,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,50,76,456.0,8,198.0,93.6
57,J.Graham,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,7,13,99.0,2,30.0,23.9
58,A.Brown,2020,REG,0,0,0.0,0,0.0,0.0,0.0,2,-2.0,0,0.0,45,62,483.0,4,251.0,72.1
59,A.Brown,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,6.0,0,0.0,29,42,418.0,4,162.0,66.4
60,T.Williams,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0
61,G.Tate,2020,REG,1,1,18.0,0,0.0,0.0,-5.0,0,0.0,0,0.0,24,34,270.0,2,65.0,39.72
62,G.Tate,2020,REG,1,1,18.0,0,0.0,0.0,-5.0,0,0.0,0,0.0,24,34,270.0,2,65.0,39.72
63,G.Tate III,2020,REG,0,1,0.0,0,0.0,0.0,-4.0,0,0.0,0,0.0,11,18,118.0,0,10.0,11.8
64,G.Tate III,2020,REG,0,1,0.0,0,0.0,0.0,-4.0,0,0.0,0,0.0,11,18,118.0,0,10.0,11.8
65,D.Bryant,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6,11,47.0,2,34.0,16.7
66,C.Newton,2020,REG,242,368,2657.0,8,10.0,31.0,2496.0,137,592.0,12,5.0,2,2,35.0,1,18.0,258.98
67,C.Newton,2021,REG,29,52,289.0,3,2.0,2.0,314.0,16,65.0,3,0.0,0,0,0.0,0,0.0,44.06
68,A.Green,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,47,104,523.0,2,86.0,64.30000000000001
69,A.Green,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,35,56,552.0,3,94.0,73.2
70,J.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,51,68,771.0,3,231.0,95.10000000000001
71,J.Jones,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,21,31,336.0,0,92.0,33.6
72,B.Gabbert,2020,REG,9,16,143.0,2,0.0,1.0,108.0,9,16.0,0,0.0,0,0,0.0,0,0.0,15.319999999999999
73,B.Gabbert,2021,REG,7,8,67.0,0,0.0,1.0,41.0,8,-6.0,0,0.0,0,0,0.0,0,0.0,2.08
74,M.Ingram,2020,REG,0,0,0.0,0,0.0,0.0,0.0,72,299.0,2,0.0,6,8,50.0,0,49.0,46.9
75,M.Ingram,2021,REG,0,0,0.0,0,0.0,0.0,0.0,147,527.0,2,1.0,25,33,154.0,0,160.0,78.10000000000001
76,A.Dalton,2020,REG,216,333,2170.0,14,8.0,24.0,2278.0,28,114.0,0,1.0,1,1,-3.0,0,4.0,135.9
77,A.Dalton,2021,REG,98,153,1017.0,6,6.0,9.0,1040.0,12,55.0,0,0.0,0,0,0.0,0,0.0,58.18
78,K.Rudolph,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,28,37,334.0,1,164.0,37.400000000000006
79,K.Rudolph,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,19,28,165.0,1,80.0,24.5
80,R.Cobb,2020,REG,0,1,0.0,0,0.0,0.0,7.0,0,0.0,0,0.0,38,48,441.0,3,171.0,62.1
81,R.Cobb,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0,0.0,28,39,375.0,5,138.0,67.6
82,L.Stocker,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,7,11,63.0,0,52.0,6.300000000000001
83,L.Stocker,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,2,12.0,0,6.0,1.2000000000000002
84,T.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,2,0.0,0,0.0,0.0
85,A.Sherman,2020,REG,0,0,0.0,0,0.0,0.0,0.0,3,8.0,0,0.0,1,2,5.0,1,7.0,7.300000000000001
86,D.Lewis,2020,REG,0,0,0.0,0,0.0,0.0,0.0,29,115.0,2,1.0,19,30,127.0,1,80.0,40.2
87,L.Smith,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,6,35.0,2,20.0,15.5
88,L.Smith,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,9,53.0,1,21.0,11.3
89,T.Taylor,2020,REG,16,30,208.0,0,0.0,2.0,335.0,6,7.0,0,0.0,0,0,0.0,0,0.0,9.02
90,T.Taylor,2021,REG,60,106,550.0,2,5.0,12.0,735.0,14,96.0,2,2.0,0,0,0.0,0,0.0,41.599999999999994
91,T.Taylor,2021,REG,60,106,550.0,2,5.0,12.0,735.0,14,96.0,2,2.0,0,0,0.0,0,0.0,41.599999999999994
92,Ty.Taylor,2021,REG,31,44,416.0,3,0.0,1.0,372.0,5,55.0,1,1.0,0,0,0.0,0,0.0,40.14
93,Ty.Taylor,2021,REG,31,44,416.0,3,0.0,1.0,372.0,5,55.0,1,1.0,0,0,0.0,0,0.0,40.14
94,V.Green,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,3,6,50.0,1,23.0,11.0
95,B.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,2,2.0,0,3.0,0.2
96,C.Hogan,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,14,26,118.0,0,40.0,11.8
97,C.Hogan,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,8,41.0,1,13.0,10.1
98,N.Bellore,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,5.0,0,0.0,1,1,9.0,0,6.0,1.4000000000000001
99,D.Inman,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,18,28,163.0,2,44.0,28.3
100,C.Jones,2020,REG,0,1,0.0,0,0.0,0.0,9.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0.0
101,J.Hekker,2021,REG,1,1,2.0,0,0.0,0.0,-4.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0.08
102,C.Keenum,2020,REG,5,10,46.0,0,0.0,0.0,27.0,0,0.0,0,0.0,0,0,0.0,0,0.0,1.84
103,C.Keenum,2021,REG,30,48,286.0,1,0.0,4.0,308.0,7,7.0,0,0.0,0,0,0.0,0,0.0,16.14
104,C.Beasley,2020,REG,1,1,20.0,1,0.0,0.0,20.0,0,0.0,0,0.0,82,107,967.0,4,355.0,125.5
105,C.Beasley,2021,REG,0,1,0.0,0,0.0,0.0,19.0,0,0.0,0,0.0,63,82,541.0,1,238.0,60.1
106,D.Carrier,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,14.0,0,18.0,1.4000000000000001
107,D.Carrier,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,2,13.0,0,6.0,1.3
108,A.Jeffery,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6,13,115.0,1,25.0,17.5
109,A.Morris,2020,REG,0,0,0.0,0,0.0,0.0,0.0,55,238.0,1,0.0,3,4,19.0,1,17.0,37.7
110,M.Remmers,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,-2.0,0,-2.0,-0.2
111,B.Bolden,2021,REG,0,0,0.0,0,0.0,0.0,0.0,30,169.0,0,1.0,32,34,303.0,1,308.0,55.2
112,R.Wilson,2020,REG,384,558,4212.0,40,13.0,47.0,4809.0,83,513.0,2,4.0,0,0,0.0,0,0.0,359.78000000000003
113,R.Wilson,2021,REG,174,259,2042.0,14,4.0,26.0,2424.0,29,133.0,1,1.0,0,0,0.0,0,0.0,148.98000000000002
114,T.Benjamin,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,3,0.0,0,0.0,0.0
115,M.Jones,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,76,115,978.0,9,196.0,151.8
116,M.Jones,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,48,82,540.0,3,84.0,72.0
117,B.Massie,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,4.0,0,1.0,0.4
118,N.Foles,2020,REG,202,312,1852.0,10,8.0,18.0,2502.0,16,1.0,1,0.0,0,0,0.0,0,0.0,104.18
119,K.Cousins,2020,REG,349,516,4265.0,35,13.0,39.0,4103.0,32,156.0,1,1.0,0,0,0.0,0,0.0,306.2
120,K.Cousins,2021,REG,306,446,3353.0,25,3.0,18.0,3296.0,20,75.0,1,1.0,0,0,0.0,0,0.0,237.62
121,T.Hilton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,56,93,762.0,5,194.0,108.2
122,T.Hilton,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,15,23,177.0,1,40.0,23.7
123,L.Miller,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,2,6.0,0,4.0,0.6000000000000001
124,M.Sanu,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,3.0,0,0.0,17,24,187.0,1,37.0,27.0
125,M.Sanu,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,15,24,177.0,0,44.0,17.700000000000003
126,J.Gordon,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,6,18.0,0,2.0,1.8000000000000003
127,R.Griffin,2020,REG,8,14,42.0,0,2.0,3.0,123.0,12,69.0,0,1.0,0,0,0.0,0,0.0,2.580000000000001
128,R.Tannehill,2020,REG,315,481,3819.0,34,7.0,24.0,4024.0,43,266.0,7,1.0,1,1,0.0,0,0.0,347.36
129,R.Tannehill,2021,REG,256,389,2774.0,15,13.0,33.0,2894.0,37,196.0,5,2.0,0,0,0.0,0,0.0,190.56
130,D.Fells,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,21,28,312.0,4,177.0,55.2
131,D.Fells,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,5,43.0,0,27.0,4.300000000000001
132,K.Juszczyk,2020,REG,0,0,0.0,0,0.0,0.0,0.0,17,64.0,2,0.0,19,29,202.0,4,101.0,62.6
133,K.Juszczyk,2021,REG,0,0,0.0,0,0.0,0.0,0.0,7,16.0,0,0.0,23,28,231.0,1,103.0,30.700000000000003
134,A.Thielen,2020,REG,0,0,0.0,0,0.0,0.0,0.0,3,15.0,0,0.0,74,108,925.0,14,243.0,180.0
135,A.Thielen,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,2.0,0,0.0,64,92,686.0,10,226.0,128.8
136,Z.Ertz,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,36,72,335.0,1,88.0,41.5
137,Z.Ertz,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,4.0,0,0.0,41,62,468.0,5,233.0,77.2
138,M.Goodwin,2021,REG,0,0,0.0,0,0.0,0.0,0.0,2,-1.0,0,0.0,16,33,277.0,1,74.0,33.599999999999994
139,K.Stills,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,11,19,144.0,1,17.0,20.400000000000002
140,K.Stills,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0,0.0,5,22,64.0,1,10.0,12.5
141,L.Willson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,3,12.0,0,2.0,1.2000000000000002
142,S.Martin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,0.0,0,1.0,0,0,0.0,0,0.0,0.0
143,T.Riddick,2020,REG,0,0,0.0,0,0.0,0.0,0.0,6,14.0,0,0.0,5,6,43.0,0,33.0,5.7
144,R.Griffin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,9,12,86.0,0,49.0,8.600000000000001
145,R.Griffin,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,23,37,194.0,2,96.0,31.400000000000002
146,T.Bray,2020,REG,1,5,18.0,0,0.0,0.0,43.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.72
147,D.Harris,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,7,14,45.0,0,25.0,4.5
148,D.Harris,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,5,7.0,0,10.0,0.7000000000000001
149,J.Doyle,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,23,33,251.0,3,91.0,41.1
150,J.Doyle,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,27,40,291.0,3,113.0,49.1
151,J.Heath,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0,0.0,0,0,0.0,0,0.0,0.1
152,J.Hill,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8,10,46.0,1,37.0,10.6
153,K.Allen,2020,REG,0,1,0.0,0,0.0,0.0,15.0,1,-1.0,0,0.0,100,147,992.0,8,437.0,145.1
154,K.Allen,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,86,124,929.0,4,295.0,118.9
155,R.Burkhead,2020,REG,0,0,0.0,0,0.0,0.0,0.0,67,274.0,3,0.0,25,33,192.0,3,201.0,82.60000000000001
156,R.Burkhead,2021,REG,0,1,0.0,0,0.0,0.0,7.0,45,126.0,1,0.0,9,13,80.0,0,65.0,26.6
157,C.Thompson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,7,20.0,0,0.0,20,23,146.0,1,107.0,22.599999999999998
158,R.Woods,2020,REG,0,0,0.0,0,0.0,0.0,0.0,24,155.0,2,1.0,90,129,936.0,6,494.0,153.1
159,R.Woods,2021,REG,0,0,0.0,0,0.0,0.0,0.0,8,46.0,1,0.0,45,69,556.0,4,198.0,92.2
160,L.Toilolo,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,5,6,46.0,0,26.0,4.6
161,G.Bernard,2020,REG,0,0,0.0,0,0.0,0.0,0.0,124,416.0,3,1.0,47,59,355.0,3,350.0,111.10000000000001
162,G.Bernard,2021,REG,0,0,0.0,0,0.0,0.0,0.0,8,58.0,0,0.0,23,29,123.0,3,134.0,36.1
163,K.Barner,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0
164,V.McDonald,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,15,20,99.0,0,79.0,9.9
165,S.Williams,2020,REG,0,0,0.0,0,0.0,0.0,0.0,2,46.0,0,0.0,0,0,0.0,0,0.0,4.6000000000000005
166,J.Reed,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,26,46,231.0,4,84.0,47.1
167,L.Bell,2020,REG,0,0,0.0,0,0.0,0.0,0.0,82,328.0,2,0.0,16,20,138.0,0,136.0,58.6
168,L.Bell,2021,REG,0,0,0.0,0,0.0,0.0,0.0,31,83.0,2,0.0,1,3,-1.0,0,0.0,20.2
169,T.Kelce,2020,REG,1,2,4.0,0,0.0,0.0,-2.0,0,0.0,0,0.0,105,145,1416.0,11,587.0,207.76
170,T.Kelce,2021,REG,0,0,0.0,0,0.0,0.0,0.0,1,4.0,1,0.0,70,105,848.0,5,421.0,119.2
171,L.Murray,2020,REG,0,0,0.0,0,0.0,0.0,0.0,146,656.0,4,1.0,23,26,176.0,1,198.0,113.2
172,L.Murray,2021,REG,0,0,0.0,0,0.0,0.0,0.0,79,259.0,4,0.0,8,9,60.0,0,58.0,55.900000000000006
173,M.Glennon,2020,REG,111,179,1072.0,7,5.0,9.0,1424.0,6,17.0,0,1.0,0,0,0.0,0,0.0,60.58
174,M.Glennon,2021,REG,39,69,383.0,1,3.0,3.0,537.0,2,2.0,0,1.0,0,0,0.0,0,0.0,13.52
175,T.Austin,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,5,5,20.0,0,42.0,2.0
176,T.Austin,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,11,18,115.0,1,34.0,17.5
177,M.Barkley,2020,REG,11,21,197.0,1,1.0,1.0,251.0,6,-6.0,0,0.0,0,0,0.0,0,0.0,9.28
178,T.Eifert,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,36,60,349.0,2,113.0,46.900000000000006
179,B.Mingo,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,11.0,0,0.0,0,0,0.0,0,0.0,1.1
180,D.Hopkins,2020,REG,0,0,0.0,0,0.0,0.0,0.0,1,1.0,0,0.0,115,160,1407.0,6,534.0,172.8
181,D.Hopkins,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,37,51,518.0,8,135.0,99.80000000000001
182,G.Smith,2020,REG,4,5,33.0,0,0.0,1.0,25.0,2,-2.0,0,1.0,0,0,0.0,0,0.0,1.12
183,G.Smith,2021,REG,65,95,702.0,5,1.0,13.0,664.0,9,42.0,1,0.0,0,0,0.0,0,0.0,54.28
184,C.Patterson,2020,REG,0,0,0.0,0,0.0,0.0,0.0,64,232.0,1,0.0,21,25,132.0,0,114.0,48.400000000000006
185,C.Patterson,2021,REG,0,1,0.0,0,0.0,0.0,18.0,106,489.0,4,1.0,44,57,518.0,5,339.0,154.7
186,E.Fisher,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,1,1,2.0,1,1.0,6.2
187,W.Snead,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,33,48,432.0,3,187.0,61.2
188,W.Snead,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,4,7,38.0,0,12.0,3.8000000000000003
189,A.Wilson,2021,REG,0,1,0.0,0,0.0,1.0,5.0,3,16.0,0,0.0,24,37,204.0,0,146.0,22.000000000000004
190,B.Fowler,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,2,6,11.0,0,1.0,1.1
191,T.Burton,2020,REG,0,0,0.0,0,0.0,0.0,0.0,2,3.0,2,0.0,28,47,250.0,3,87.0,55.3
192,D.Williams,2021,REG,0,0,0.0,0,0.0,0.0,0.0,37,139.0,2,0.0,11,14,64.0,0,70.0,32.3
193,K.Smith,2020,REG,0,0,0.0,0,0.0,0.0,0.0,4,7.0,0,0.0,11,15,59.0,0,44.0,6.6000000000000005
194,K.Smith,2021,REG,0,0,0.0,0,0.0,0.0,0.0,9,31.0,0,0.0,8,9,53.0,0,38.0,8.4
195,C.Hyde,2020,REG,0,0,0.0,0,0.0,0.0,0.0,81,356.0,4,0.0,16,20,93.0,0,108.0,68.9
196,C.Hyde,2021,REG,0,0,0.0,0,0.0,0.0,0.0,71,251.0,1,2.0,11,19,59.0,0,71.0,33.0
197,J.Brown,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,33,52,458.0,3,177.0,63.8
198,J.Brown,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,3,0.0,0,0.0,0.0
199,J.White,2020,REG,0,0,0.0,0,0.0,0.0,0.0,35,121.0,2,1.0,49,62,375.0,1,411.0,67.6
200,J.White,2021,REG,0,0,0.0,0,0.0,0.0,0.0,10,38.0,1,0.0,12,14,94.0,0,70.0,19.200000000000003
