,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,result,total,total_line,temp,stadium
4548,2016_03_ARI_BUF,2016,REG,3,2016-09-25,Sunday,13:00,ARI,18.0,BUF,33.0,15.0,51.0,48.0,64.0,New Era Field
4549,2016_03_MIN_CAR,2016,REG,3,2016-09-25,Sunday,13:00,MIN,22.0,CAR,10.0,-12.0,32.0,43.0,80.0,Bank of America Stadium
4550,2016_03_DEN_CIN,2016,REG,3,2016-09-25,Sunday,13:00,DEN,29.0,CIN,17.0,-12.0,46.0,42.0,81.0,Paul Brown Stadium
4551,2016_03_DET_GB,2016,REG,3,2016-09-25,Sunday,13:00,DET,27.0,GB,34.0,7.0,61.0,47.5,72.0,Lambeau Field
4552,2016_03_BAL_JAX,2016,REG,3,2016-09-25,Sunday,13:00,BAL,19.0,JAX,17.0,-2.0,36.0,45.0,88.0,EverBank Field
4553,2016_03_CLE_MIA,2016,REG,3,2016-09-25,Sunday,13:00,CLE,24.0,MIA,30.0,6.0,54.0,42.0,86.0,Hard Rock Stadium
4554,2016_03_WAS_NYG,2016,REG,3,2016-09-25,Sunday,13:00,WAS,29.0,NYG,27.0,-2.0,56.0,47.0,67.0,MetLife Stadium
4555,2016_03_OAK_TEN,2016,REG,3,2016-09-25,Sunday,13:00,OAK,17.0,TEN,10.0,-7.0,27.0,47.0,89.0,Nissan Stadium
4556,2016_03_SF_SEA,2016,REG,3,2016-09-25,Sunday,16:05,SF,18.0,SEA,37.0,19.0,55.0,42.0,66.0,CenturyLink Field
4557,2016_03_LA_TB,2016,REG,3,2016-09-25,Sunday,16:05,LA,37.0,TB,32.0,-5.0,69.0,40.5,91.0,Raymond James Stadium
4558,2016_03_SD_IND,2016,REG,3,2016-09-25,Sunday,16:25,SD,22.0,IND,26.0,4.0,48.0,51.5,,Lucas Oil Stadium
4559,2016_03_NYJ_KC,2016,REG,3,2016-09-25,Sunday,16:25,NYJ,3.0,KC,24.0,21.0,27.0,44.5,65.0,Arrowhead Stadium
4560,2016_03_PIT_PHI,2016,REG,3,2016-09-25,Sunday,16:25,PIT,3.0,PHI,34.0,31.0,37.0,46.5,73.0,Lincoln Financial Field
4561,2016_03_CHI_DAL,2016,REG,3,2016-09-25,Sunday,20:30,CHI,17.0,DAL,31.0,14.0,48.0,45.0,,AT&T Stadium
4562,2016_03_ATL_NO,2016,REG,3,2016-09-26,Monday,20:30,ATL,45.0,NO,32.0,-13.0,77.0,54.0,,Mercedes-Benz Superdome
4563,2016_04_MIA_CIN,2016,REG,4,2016-09-29,Thursday,20:25,MIA,7.0,CIN,22.0,15.0,29.0,46.0,62.0,Paul Brown Stadium
4564,2016_04_IND_JAX,2016,REG,4,2016-10-02,Sunday,09:30,IND,27.0,JAX,30.0,3.0,57.0,48.0,59.0,Wembley Stadium
4565,2016_04_CAR_ATL,2016,REG,4,2016-10-02,Sunday,13:00,CAR,33.0,ATL,48.0,15.0,81.0,48.5,,Georgia Dome
4566,2016_04_OAK_BAL,2016,REG,4,2016-10-02,Sunday,13:00,OAK,28.0,BAL,27.0,-1.0,55.0,45.0,65.0,M&T Bank Stadium
4567,2016_04_DET_CHI,2016,REG,4,2016-10-02,Sunday,13:00,DET,14.0,CHI,17.0,3.0,31.0,48.0,62.0,Soldier Field
4568,2016_04_TEN_HOU,2016,REG,4,2016-10-02,Sunday,13:00,TEN,20.0,HOU,27.0,7.0,47.0,40.0,,NRG Stadium
4569,2016_04_BUF_NE,2016,REG,4,2016-10-02,Sunday,13:00,BUF,16.0,NE,0.0,-16.0,16.0,41.0,56.0,Gillette Stadium
4570,2016_04_SEA_NYJ,2016,REG,4,2016-10-02,Sunday,13:00,SEA,27.0,NYJ,17.0,-10.0,44.0,40.0,61.0,MetLife Stadium
4571,2016_04_CLE_WAS,2016,REG,4,2016-10-02,Sunday,13:00,CLE,20.0,WAS,31.0,11.0,51.0,48.0,67.0,FedExField
4572,2016_04_DEN_TB,2016,REG,4,2016-10-02,Sunday,16:05,DEN,27.0,TB,7.0,-20.0,34.0,43.0,88.0,Raymond James Stadium
4573,2016_04_LA_ARI,2016,REG,4,2016-10-02,Sunday,16:25,LA,17.0,ARI,13.0,-4.0,30.0,43.5,,University of Phoenix Stadium
4574,2016_04_NO_SD,2016,REG,4,2016-10-02,Sunday,16:25,NO,35.0,SD,34.0,-1.0,69.0,54.0,74.0,Qualcomm Stadium
4575,2016_04_DAL_SF,2016,REG,4,2016-10-02,Sunday,16:25,DAL,24.0,SF,17.0,-7.0,41.0,44.0,68.0,Levi's Stadium
4576,2016_04_KC_PIT,2016,REG,4,2016-10-02,Sunday,20:30,KC,14.0,PIT,43.0,29.0,57.0,48.0,59.0,Heinz Field
4577,2016_04_NYG_MIN,2016,REG,4,2016-10-03,Monday,20:30,NYG,10.0,MIN,24.0,14.0,34.0,42.5,,U.S. Bank Stadium
4578,2016_05_ARI_SF,2016,REG,5,2016-10-06,Thursday,20:25,ARI,33.0,SF,21.0,-12.0,54.0,42.5,75.0,Levi's Stadium
4579,2016_05_WAS_BAL,2016,REG,5,2016-10-09,Sunday,13:00,WAS,16.0,BAL,10.0,-6.0,26.0,44.5,62.0,M&T Bank Stadium
4580,2016_05_NE_CLE,2016,REG,5,2016-10-09,Sunday,13:00,NE,33.0,CLE,13.0,-20.0,46.0,47.5,58.0,FirstEnergy Stadium
4581,2016_05_PHI_DET,2016,REG,5,2016-10-09,Sunday,13:00,PHI,23.0,DET,24.0,1.0,47.0,46.0,,Ford Field
4582,2016_05_CHI_IND,2016,REG,5,2016-10-09,Sunday,13:00,CHI,23.0,IND,29.0,6.0,52.0,47.5,,Lucas Oil Stadium
4583,2016_05_TEN_MIA,2016,REG,5,2016-10-09,Sunday,13:00,TEN,30.0,MIA,17.0,-13.0,47.0,44.5,88.0,Hard Rock Stadium
4584,2016_05_HOU_MIN,2016,REG,5,2016-10-09,Sunday,13:00,HOU,13.0,MIN,31.0,18.0,44.0,39.0,,U.S. Bank Stadium
4585,2016_05_NYJ_PIT,2016,REG,5,2016-10-09,Sunday,13:00,NYJ,13.0,PIT,31.0,18.0,44.0,50.0,57.0,Heinz Field
4586,2016_05_ATL_DEN,2016,REG,5,2016-10-09,Sunday,16:05,ATL,23.0,DEN,16.0,-7.0,39.0,44.5,72.0,Sports Authority Field at Mile High
4587,2016_05_CIN_DAL,2016,REG,5,2016-10-09,Sunday,16:25,CIN,14.0,DAL,28.0,14.0,42.0,46.0,,AT&T Stadium
4588,2016_05_BUF_LA,2016,REG,5,2016-10-09,Sunday,16:25,BUF,30.0,LA,19.0,-11.0,49.0,41.5,91.0,Los Angeles Memorial Coliseum
4589,2016_05_SD_OAK,2016,REG,5,2016-10-09,Sunday,16:25,SD,31.0,OAK,34.0,3.0,65.0,50.5,75.0,Oakland-Alameda County Coliseum
4590,2016_05_NYG_GB,2016,REG,5,2016-10-09,Sunday,20:30,NYG,16.0,GB,23.0,7.0,39.0,49.0,49.0,Lambeau Field
4591,2016_05_TB_CAR,2016,REG,5,2016-10-10,Monday,20:30,TB,17.0,CAR,14.0,-3.0,31.0,46.5,66.0,Bank of America Stadium
4592,2016_06_DEN_SD,2016,REG,6,2016-10-13,Thursday,20:25,DEN,13.0,SD,21.0,8.0,34.0,44.0,70.0,Qualcomm Stadium
4593,2016_06_SF_BUF,2016,REG,6,2016-10-16,Sunday,13:00,SF,16.0,BUF,45.0,29.0,61.0,44.0,72.0,New Era Field
4594,2016_06_JAX_CHI,2016,REG,6,2016-10-16,Sunday,13:00,JAX,17.0,CHI,16.0,-1.0,33.0,46.0,69.0,Soldier Field
4595,2016_06_LA_DET,2016,REG,6,2016-10-16,Sunday,13:00,LA,28.0,DET,31.0,3.0,59.0,44.0,,Ford Field
4596,2016_06_PIT_MIA,2016,REG,6,2016-10-16,Sunday,13:00,PIT,15.0,MIA,30.0,15.0,45.0,49.5,81.0,Hard Rock Stadium
4597,2016_06_CIN_NE,2016,REG,6,2016-10-16,Sunday,13:00,CIN,17.0,NE,35.0,18.0,52.0,48.5,66.0,Gillette Stadium
4598,2016_06_CAR_NO,2016,REG,6,2016-10-16,Sunday,13:00,CAR,38.0,NO,41.0,3.0,79.0,53.5,,Mercedes-Benz Superdome
4599,2016_06_BAL_NYG,2016,REG,6,2016-10-16,Sunday,13:00,BAL,23.0,NYG,27.0,4.0,50.0,42.5,66.0,MetLife Stadium
4600,2016_06_CLE_TEN,2016,REG,6,2016-10-16,Sunday,13:00,CLE,26.0,TEN,28.0,2.0,54.0,45.0,75.0,Nissan Stadium
4601,2016_06_PHI_WAS,2016,REG,6,2016-10-16,Sunday,13:00,PHI,20.0,WAS,27.0,7.0,47.0,45.0,69.0,FedExField
4602,2016_06_KC_OAK,2016,REG,6,2016-10-16,Sunday,16:05,KC,26.0,OAK,10.0,-16.0,36.0,46.5,61.0,Oakland-Alameda County Coliseum
4603,2016_06_DAL_GB,2016,REG,6,2016-10-16,Sunday,16:25,DAL,30.0,GB,16.0,-14.0,46.0,47.0,69.0,Lambeau Field
4604,2016_06_ATL_SEA,2016,REG,6,2016-10-16,Sunday,16:25,ATL,24.0,SEA,26.0,2.0,50.0,45.5,54.0,CenturyLink Field
4605,2016_06_IND_HOU,2016,REG,6,2016-10-16,Sunday,20:30,IND,23.0,HOU,26.0,3.0,49.0,47.5,,NRG Stadium
4606,2016_06_NYJ_ARI,2016,REG,6,2016-10-17,Monday,20:30,NYJ,3.0,ARI,28.0,25.0,31.0,46.0,,University of Phoenix Stadium
4607,2016_07_CHI_GB,2016,REG,7,2016-10-20,Thursday,20:25,CHI,10.0,GB,26.0,16.0,36.0,46.5,47.0,Lambeau Field
4608,2016_07_NYG_LA,2016,REG,7,2016-10-23,Sunday,09:30,NYG,17.0,LA,10.0,-7.0,27.0,44.5,55.0,Twickenham Stadium
4609,2016_07_CLE_CIN,2016,REG,7,2016-10-23,Sunday,13:00,CLE,17.0,CIN,31.0,14.0,48.0,46.5,65.0,Paul Brown Stadium
4610,2016_07_WAS_DET,2016,REG,7,2016-10-23,Sunday,13:00,WAS,17.0,DET,20.0,3.0,37.0,50.0,,Ford Field
4611,2016_07_OAK_JAX,2016,REG,7,2016-10-23,Sunday,13:00,OAK,33.0,JAX,16.0,-17.0,49.0,47.5,70.0,EverBank Field
4612,2016_07_NO_KC,2016,REG,7,2016-10-23,Sunday,13:00,NO,21.0,KC,27.0,6.0,48.0,51.0,68.0,Arrowhead Stadium
4613,2016_07_BUF_MIA,2016,REG,7,2016-10-23,Sunday,13:00,BUF,25.0,MIA,28.0,3.0,53.0,46.0,81.0,Hard Rock Stadium
4614,2016_07_BAL_NYJ,2016,REG,7,2016-10-23,Sunday,13:00,BAL,16.0,NYJ,24.0,8.0,40.0,40.5,,MetLife Stadium
4615,2016_07_MIN_PHI,2016,REG,7,2016-10-23,Sunday,13:00,MIN,10.0,PHI,21.0,11.0,31.0,39.0,62.0,Lincoln Financial Field
4616,2016_07_IND_TEN,2016,REG,7,2016-10-23,Sunday,13:00,IND,34.0,TEN,26.0,-8.0,60.0,48.5,68.0,Nissan Stadium
4617,2016_07_SD_ATL,2016,REG,7,2016-10-23,Sunday,16:05,SD,33.0,ATL,30.0,-3.0,63.0,52.5,,Georgia Dome
4618,2016_07_TB_SF,2016,REG,7,2016-10-23,Sunday,16:05,TB,34.0,SF,17.0,-17.0,51.0,45.0,68.0,Levi's Stadium
4619,2016_07_NE_PIT,2016,REG,7,2016-10-23,Sunday,16:25,NE,27.0,PIT,16.0,-11.0,43.0,49.0,63.0,Heinz Field
4620,2016_07_SEA_ARI,2016,REG,7,2016-10-23,Sunday,20:30,SEA,6.0,ARI,6.0,0.0,12.0,43.0,,University of Phoenix Stadium
4621,2016_07_HOU_DEN,2016,REG,7,2016-10-24,Monday,20:30,HOU,9.0,DEN,27.0,18.0,36.0,40.0,71.0,Sports Authority Field at Mile High
4622,2016_08_JAX_TEN,2016,REG,8,2016-10-27,Thursday,20:25,JAX,22.0,TEN,36.0,14.0,58.0,43.5,71.0,Nissan Stadium
4623,2016_08_WAS_CIN,2016,REG,8,2016-10-30,Sunday,09:30,WAS,27.0,CIN,27.0,0.0,54.0,49.0,54.0,Wembley Stadium
4624,2016_08_NE_BUF,2016,REG,8,2016-10-30,Sunday,13:00,NE,41.0,BUF,25.0,-16.0,66.0,48.0,49.0,New Era Field
4625,2016_08_ARI_CAR,2016,REG,8,2016-10-30,Sunday,13:00,ARI,20.0,CAR,30.0,10.0,50.0,45.5,85.0,Bank of America Stadium
4626,2016_08_NYJ_CLE,2016,REG,8,2016-10-30,Sunday,13:00,NYJ,31.0,CLE,28.0,-3.0,59.0,45.5,53.0,FirstEnergy Stadium
4627,2016_08_DET_HOU,2016,REG,8,2016-10-30,Sunday,13:00,DET,13.0,HOU,20.0,7.0,33.0,46.5,,NRG Stadium
4628,2016_08_KC_IND,2016,REG,8,2016-10-30,Sunday,13:00,KC,30.0,IND,14.0,-16.0,44.0,50.5,,Lucas Oil Stadium
4629,2016_08_SEA_NO,2016,REG,8,2016-10-30,Sunday,13:00,SEA,20.0,NO,25.0,5.0,45.0,50.0,,Mercedes-Benz Superdome
4630,2016_08_OAK_TB,2016,REG,8,2016-10-30,Sunday,13:00,OAK,30.0,TB,24.0,-6.0,54.0,48.0,86.0,Raymond James Stadium
4631,2016_08_SD_DEN,2016,REG,8,2016-10-30,Sunday,16:05,SD,19.0,DEN,27.0,8.0,46.0,43.0,76.0,Sports Authority Field at Mile High
4632,2016_08_GB_ATL,2016,REG,8,2016-10-30,Sunday,16:25,GB,32.0,ATL,33.0,1.0,65.0,51.0,,Georgia Dome
4633,2016_08_PHI_DAL,2016,REG,8,2016-10-30,Sunday,20:30,PHI,23.0,DAL,29.0,6.0,52.0,44.0,,AT&T Stadium
4634,2016_08_MIN_CHI,2016,REG,8,2016-10-31,Monday,20:30,MIN,10.0,CHI,20.0,10.0,30.0,39.5,58.0,Soldier Field
4635,2016_09_ATL_TB,2016,REG,9,2016-11-03,Thursday,20:25,ATL,43.0,TB,28.0,-15.0,71.0,49.0,76.0,Raymond James Stadium
4636,2016_09_PIT_BAL,2016,REG,9,2016-11-06,Sunday,13:00,PIT,14.0,BAL,21.0,7.0,35.0,46.0,65.0,M&T Bank Stadium
4637,2016_09_DAL_CLE,2016,REG,9,2016-11-06,Sunday,13:00,DAL,35.0,CLE,10.0,-25.0,45.0,49.0,58.0,FirstEnergy Stadium
4638,2016_09_JAX_KC,2016,REG,9,2016-11-06,Sunday,13:00,JAX,14.0,KC,19.0,5.0,33.0,42.5,62.0,Arrowhead Stadium
4639,2016_09_NYJ_MIA,2016,REG,9,2016-11-06,Sunday,13:00,NYJ,23.0,MIA,27.0,4.0,50.0,45.0,80.0,Hard Rock Stadium
4640,2016_09_DET_MIN,2016,REG,9,2016-11-06,Sunday,13:00,DET,22.0,MIN,16.0,-6.0,38.0,42.5,,U.S. Bank Stadium
4641,2016_09_PHI_NYG,2016,REG,9,2016-11-06,Sunday,13:00,PHI,23.0,NYG,28.0,5.0,51.0,42.5,56.0,MetLife Stadium
4642,2016_09_CAR_LA,2016,REG,9,2016-11-06,Sunday,16:05,CAR,13.0,LA,10.0,-3.0,23.0,44.5,75.0,Los Angeles Memorial Coliseum
4643,2016_09_NO_SF,2016,REG,9,2016-11-06,Sunday,16:05,NO,41.0,SF,23.0,-18.0,64.0,53.0,70.0,Levi's Stadium
4644,2016_09_IND_GB,2016,REG,9,2016-11-06,Sunday,16:25,IND,31.0,GB,26.0,-5.0,57.0,52.0,68.0,Lambeau Field
4645,2016_09_TEN_SD,2016,REG,9,2016-11-06,Sunday,16:25,TEN,35.0,SD,43.0,8.0,78.0,47.5,76.0,Qualcomm Stadium
4646,2016_09_DEN_OAK,2016,REG,9,2016-11-06,Sunday,20:30,DEN,20.0,OAK,30.0,10.0,50.0,44.5,65.0,Oakland-Alameda County Coliseum
4647,2016_09_BUF_SEA,2016,REG,9,2016-11-07,Monday,20:30,BUF,25.0,SEA,31.0,6.0,56.0,43.5,61.0,CenturyLink Field
4648,2016_10_CLE_BAL,2016,REG,10,2016-11-10,Thursday,20:25,CLE,7.0,BAL,28.0,21.0,35.0,44.0,54.0,M&T Bank Stadium
4649,2016_10_KC_CAR,2016,REG,10,2016-11-13,Sunday,13:00,KC,20.0,CAR,17.0,-3.0,37.0,44.0,45.0,Bank of America Stadium
4650,2016_10_HOU_JAX,2016,REG,10,2016-11-13,Sunday,13:00,HOU,24.0,JAX,21.0,-3.0,45.0,42.0,69.0,EverBank Field
4651,2016_10_DEN_NO,2016,REG,10,2016-11-13,Sunday,13:00,DEN,25.0,NO,23.0,-2.0,48.0,50.0,,Mercedes-Benz Superdome
4652,2016_10_LA_NYJ,2016,REG,10,2016-11-13,Sunday,13:00,LA,9.0,NYJ,6.0,-3.0,15.0,39.0,62.0,MetLife Stadium
4653,2016_10_ATL_PHI,2016,REG,10,2016-11-13,Sunday,13:00,ATL,15.0,PHI,24.0,9.0,39.0,48.5,58.0,Lincoln Financial Field
4654,2016_10_CHI_TB,2016,REG,10,2016-11-13,Sunday,13:00,CHI,10.0,TB,36.0,26.0,46.0,45.0,81.0,Raymond James Stadium
4655,2016_10_GB_TEN,2016,REG,10,2016-11-13,Sunday,13:00,GB,25.0,TEN,47.0,22.0,72.0,48.5,56.0,Nissan Stadium
4656,2016_10_MIN_WAS,2016,REG,10,2016-11-13,Sunday,13:00,MIN,20.0,WAS,26.0,6.0,46.0,42.0,58.0,FedExField
4657,2016_10_MIA_SD,2016,REG,10,2016-11-13,Sunday,16:05,MIA,31.0,SD,24.0,-7.0,55.0,48.5,85.0,Qualcomm Stadium
4658,2016_10_SF_ARI,2016,REG,10,2016-11-13,Sunday,16:25,SF,20.0,ARI,23.0,3.0,43.0,46.5,,University of Phoenix Stadium
4659,2016_10_DAL_PIT,2016,REG,10,2016-11-13,Sunday,16:25,DAL,35.0,PIT,30.0,-5.0,65.0,50.5,56.0,Heinz Field
4660,2016_10_SEA_NE,2016,REG,10,2016-11-13,Sunday,20:30,SEA,31.0,NE,24.0,-7.0,55.0,49.5,43.0,Gillette Stadium
4661,2016_10_CIN_NYG,2016,REG,10,2016-11-14,Monday,20:30,CIN,20.0,NYG,21.0,1.0,41.0,49.5,56.0,MetLife Stadium
4662,2016_11_NO_CAR,2016,REG,11,2016-11-17,Thursday,20:25,NO,20.0,CAR,23.0,3.0,43.0,52.5,63.0,Bank of America Stadium
4663,2016_11_BUF_CIN,2016,REG,11,2016-11-20,Sunday,13:00,BUF,16.0,CIN,12.0,-4.0,28.0,48.0,36.0,Paul Brown Stadium
4664,2016_11_PIT_CLE,2016,REG,11,2016-11-20,Sunday,13:00,PIT,24.0,CLE,9.0,-15.0,33.0,45.5,36.0,FirstEnergy Stadium
4665,2016_11_BAL_DAL,2016,REG,11,2016-11-20,Sunday,13:00,BAL,17.0,DAL,27.0,10.0,44.0,44.5,,AT&T Stadium
4666,2016_11_JAX_DET,2016,REG,11,2016-11-20,Sunday,13:00,JAX,19.0,DET,26.0,7.0,45.0,47.0,,Ford Field
4667,2016_11_TEN_IND,2016,REG,11,2016-11-20,Sunday,13:00,TEN,17.0,IND,24.0,7.0,41.0,53.5,,Lucas Oil Stadium
4668,2016_11_TB_KC,2016,REG,11,2016-11-20,Sunday,13:00,TB,19.0,KC,17.0,-2.0,36.0,45.0,46.0,Arrowhead Stadium
4669,2016_11_ARI_MIN,2016,REG,11,2016-11-20,Sunday,13:00,ARI,24.0,MIN,30.0,6.0,54.0,39.5,,U.S. Bank Stadium
4670,2016_11_CHI_NYG,2016,REG,11,2016-11-20,Sunday,13:00,CHI,16.0,NYG,22.0,6.0,38.0,41.5,41.0,MetLife Stadium
4671,2016_11_MIA_LA,2016,REG,11,2016-11-20,Sunday,16:05,MIA,14.0,LA,10.0,-4.0,24.0,39.0,63.0,Los Angeles Memorial Coliseum
4672,2016_11_PHI_SEA,2016,REG,11,2016-11-20,Sunday,16:25,PHI,15.0,SEA,26.0,11.0,41.0,43.0,54.0,CenturyLink Field
4673,2016_11_NE_SF,2016,REG,11,2016-11-20,Sunday,16:25,NE,30.0,SF,17.0,-13.0,47.0,51.5,64.0,Levi's Stadium
4674,2016_11_GB_WAS,2016,REG,11,2016-11-20,Sunday,20:30,GB,24.0,WAS,42.0,18.0,66.0,48.5,38.0,FedExField
4675,2016_11_HOU_OAK,2016,REG,11,2016-11-21,Monday,20:30,HOU,20.0,OAK,27.0,7.0,47.0,45.5,63.0,Azteca Stadium
4676,2016_12_MIN_DET,2016,REG,12,2016-11-24,Thursday,12:30,MIN,13.0,DET,16.0,3.0,29.0,42.0,,Ford Field
4677,2016_12_WAS_DAL,2016,REG,12,2016-11-24,Thursday,16:30,WAS,26.0,DAL,31.0,5.0,57.0,53.0,,AT&T Stadium
4678,2016_12_PIT_IND,2016,REG,12,2016-11-24,Thursday,20:30,PIT,28.0,IND,7.0,-21.0,35.0,50.0,,Lucas Oil Stadium
4679,2016_12_ARI_ATL,2016,REG,12,2016-11-27,Sunday,13:00,ARI,19.0,ATL,38.0,19.0,57.0,49.0,,Georgia Dome
4680,2016_12_CIN_BAL,2016,REG,12,2016-11-27,Sunday,13:00,CIN,14.0,BAL,19.0,5.0,33.0,42.0,50.0,M&T Bank Stadium
4681,2016_12_JAX_BUF,2016,REG,12,2016-11-27,Sunday,13:00,JAX,21.0,BUF,28.0,7.0,49.0,43.5,42.0,New Era Field
4682,2016_12_TEN_CHI,2016,REG,12,2016-11-27,Sunday,13:00,TEN,27.0,CHI,21.0,-6.0,48.0,41.5,40.0,Soldier Field
4683,2016_12_NYG_CLE,2016,REG,12,2016-11-27,Sunday,13:00,NYG,27.0,CLE,13.0,-14.0,40.0,47.0,48.0,FirstEnergy Stadium
4684,2016_12_SD_HOU,2016,REG,12,2016-11-27,Sunday,13:00,SD,21.0,HOU,13.0,-8.0,34.0,45.5,,NRG Stadium
4685,2016_12_SF_MIA,2016,REG,12,2016-11-27,Sunday,13:00,SF,24.0,MIA,31.0,7.0,55.0,44.5,79.0,Hard Rock Stadium
4686,2016_12_LA_NO,2016,REG,12,2016-11-27,Sunday,13:00,LA,21.0,NO,49.0,28.0,70.0,46.0,,Mercedes-Benz Superdome
