,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,result,total,total_line,temp,stadium
4303,2015_04_CAR_TB,2015,REG,4,2015-10-04,Sunday,13:00,CAR,37.0,TB,23.0,-14.0,60.0,40.0,74.0,Raymond James Stadium
4304,2015_04_PHI_WAS,2015,REG,4,2015-10-04,Sunday,13:00,PHI,20.0,WAS,23.0,3.0,43.0,46.0,58.0,FedExField
4305,2015_04_CLE_SD,2015,REG,4,2015-10-04,Sunday,16:05,CLE,27.0,SD,30.0,3.0,57.0,44.5,68.0,Qualcomm Stadium
4306,2015_04_STL_ARI,2015,REG,4,2015-10-04,Sunday,16:25,STL,24.0,ARI,22.0,-2.0,46.0,43.5,,University of Phoenix Stadium
4307,2015_04_MIN_DEN,2015,REG,4,2015-10-04,Sunday,16:25,MIN,20.0,DEN,23.0,3.0,43.0,43.5,61.0,Sports Authority Field at Mile High
4308,2015_04_GB_SF,2015,REG,4,2015-10-04,Sunday,16:25,GB,17.0,SF,3.0,-14.0,20.0,48.0,74.0,Levi's Stadium
4309,2015_04_DAL_NO,2015,REG,4,2015-10-04,Sunday,20:30,DAL,20.0,NO,26.0,6.0,46.0,48.0,,Mercedes-Benz Superdome
4310,2015_04_DET_SEA,2015,REG,4,2015-10-05,Monday,20:30,DET,10.0,SEA,13.0,3.0,23.0,43.0,74.0,CenturyLink Field
4311,2015_05_IND_HOU,2015,REG,5,2015-10-08,Thursday,20:25,IND,27.0,HOU,20.0,-7.0,47.0,40.5,,NRG Stadium
4312,2015_05_WAS_ATL,2015,REG,5,2015-10-11,Sunday,13:00,WAS,19.0,ATL,25.0,6.0,44.0,48.5,,Georgia Dome
4313,2015_05_CLE_BAL,2015,REG,5,2015-10-11,Sunday,13:00,CLE,33.0,BAL,30.0,-3.0,63.0,43.0,65.0,M&T Bank Stadium
4314,2015_05_SEA_CIN,2015,REG,5,2015-10-11,Sunday,13:00,SEA,24.0,CIN,27.0,3.0,51.0,44.5,66.0,Paul Brown Stadium
4315,2015_05_STL_GB,2015,REG,5,2015-10-11,Sunday,13:00,STL,10.0,GB,24.0,14.0,34.0,45.0,67.0,Lambeau Field
4316,2015_05_CHI_KC,2015,REG,5,2015-10-11,Sunday,13:00,CHI,18.0,KC,17.0,-1.0,35.0,44.0,72.0,Arrowhead Stadium
4317,2015_05_NO_PHI,2015,REG,5,2015-10-11,Sunday,13:00,NO,17.0,PHI,39.0,22.0,56.0,49.5,67.0,Lincoln Financial Field
4318,2015_05_JAX_TB,2015,REG,5,2015-10-11,Sunday,13:00,JAX,31.0,TB,38.0,7.0,69.0,41.0,84.0,Raymond James Stadium
4319,2015_05_BUF_TEN,2015,REG,5,2015-10-11,Sunday,13:00,BUF,14.0,TEN,13.0,-1.0,27.0,43.0,67.0,Nissan Stadium
4320,2015_05_ARI_DET,2015,REG,5,2015-10-11,Sunday,16:05,ARI,42.0,DET,17.0,-25.0,59.0,46.0,,Ford Field
4321,2015_05_NE_DAL,2015,REG,5,2015-10-11,Sunday,16:25,NE,30.0,DAL,6.0,-24.0,36.0,51.0,,AT&T Stadium
4322,2015_05_DEN_OAK,2015,REG,5,2015-10-11,Sunday,16:25,DEN,16.0,OAK,10.0,-6.0,26.0,44.5,72.0,O.co Coliseum
4323,2015_05_SF_NYG,2015,REG,5,2015-10-11,Sunday,20:30,SF,27.0,NYG,30.0,3.0,57.0,43.5,61.0,MetLife Stadium
4324,2015_05_PIT_SD,2015,REG,5,2015-10-12,Monday,20:30,PIT,24.0,SD,20.0,-4.0,44.0,45.5,93.0,Qualcomm Stadium
4325,2015_06_ATL_NO,2015,REG,6,2015-10-15,Thursday,20:25,ATL,21.0,NO,31.0,10.0,52.0,52.0,,Mercedes-Benz Superdome
4326,2015_06_CIN_BUF,2015,REG,6,2015-10-18,Sunday,13:00,CIN,34.0,BUF,21.0,-13.0,55.0,42.5,40.0,Ralph Wilson Stadium
4327,2015_06_DEN_CLE,2015,REG,6,2015-10-18,Sunday,13:00,DEN,26.0,CLE,23.0,-3.0,49.0,41.5,47.0,FirstEnergy Stadium
4328,2015_06_CHI_DET,2015,REG,6,2015-10-18,Sunday,13:00,CHI,34.0,DET,37.0,3.0,71.0,45.0,,Ford Field
4329,2015_06_HOU_JAX,2015,REG,6,2015-10-18,Sunday,13:00,HOU,31.0,JAX,20.0,-11.0,51.0,43.5,73.0,EverBank Field
4330,2015_06_KC_MIN,2015,REG,6,2015-10-18,Sunday,13:00,KC,10.0,MIN,16.0,6.0,26.0,43.0,54.0,TCF Bank Stadium
4331,2015_06_WAS_NYJ,2015,REG,6,2015-10-18,Sunday,13:00,WAS,20.0,NYJ,34.0,14.0,54.0,39.5,49.0,MetLife Stadium
4332,2015_06_ARI_PIT,2015,REG,6,2015-10-18,Sunday,13:00,ARI,13.0,PIT,25.0,12.0,38.0,45.0,45.0,Heinz Field
4333,2015_06_MIA_TEN,2015,REG,6,2015-10-18,Sunday,13:00,MIA,38.0,TEN,10.0,-28.0,48.0,44.0,56.0,Nissan Stadium
4334,2015_06_CAR_SEA,2015,REG,6,2015-10-18,Sunday,16:05,CAR,27.0,SEA,23.0,-4.0,50.0,41.0,61.0,CenturyLink Field
4335,2015_06_SD_GB,2015,REG,6,2015-10-18,Sunday,16:25,SD,20.0,GB,27.0,7.0,47.0,50.0,54.0,Lambeau Field
4336,2015_06_BAL_SF,2015,REG,6,2015-10-18,Sunday,16:25,BAL,20.0,SF,25.0,5.0,45.0,43.5,69.0,Levi's Stadium
4337,2015_06_NE_IND,2015,REG,6,2015-10-18,Sunday,20:30,NE,34.0,IND,27.0,-7.0,61.0,53.5,,Lucas Oil Stadium
4338,2015_06_NYG_PHI,2015,REG,6,2015-10-19,Monday,20:30,NYG,7.0,PHI,27.0,20.0,34.0,50.5,44.0,Lincoln Financial Field
4339,2015_07_SEA_SF,2015,REG,7,2015-10-22,Thursday,20:25,SEA,20.0,SF,3.0,-17.0,23.0,41.5,75.0,Levi's Stadium
4340,2015_07_BUF_JAX,2015,REG,7,2015-10-25,Sunday,09:30,BUF,31.0,JAX,34.0,3.0,65.0,41.0,48.0,Wembley Stadium
4341,2015_07_MIN_DET,2015,REG,7,2015-10-25,Sunday,13:00,MIN,28.0,DET,19.0,-9.0,47.0,44.5,,Ford Field
4342,2015_07_NO_IND,2015,REG,7,2015-10-25,Sunday,13:00,NO,27.0,IND,21.0,-6.0,48.0,52.5,,Lucas Oil Stadium
4343,2015_07_PIT_KC,2015,REG,7,2015-10-25,Sunday,13:00,PIT,13.0,KC,23.0,10.0,36.0,41.5,58.0,Arrowhead Stadium
4344,2015_07_HOU_MIA,2015,REG,7,2015-10-25,Sunday,13:00,HOU,26.0,MIA,44.0,18.0,70.0,46.5,84.0,Sun Life Stadium
4345,2015_07_NYJ_NE,2015,REG,7,2015-10-25,Sunday,13:00,NYJ,23.0,NE,30.0,7.0,53.0,47.0,58.0,Gillette Stadium
4346,2015_07_CLE_STL,2015,REG,7,2015-10-25,Sunday,13:00,CLE,6.0,STL,24.0,18.0,30.0,43.5,,Edward Jones Dome
4347,2015_07_ATL_TEN,2015,REG,7,2015-10-25,Sunday,13:00,ATL,10.0,TEN,7.0,-3.0,17.0,45.5,59.0,Nissan Stadium
4348,2015_07_TB_WAS,2015,REG,7,2015-10-25,Sunday,13:00,TB,30.0,WAS,31.0,1.0,61.0,42.0,64.0,FedExField
4349,2015_07_OAK_SD,2015,REG,7,2015-10-25,Sunday,16:05,OAK,37.0,SD,29.0,-8.0,66.0,48.0,77.0,Qualcomm Stadium
4350,2015_07_DAL_NYG,2015,REG,7,2015-10-25,Sunday,16:25,DAL,20.0,NYG,27.0,7.0,47.0,44.5,71.0,MetLife Stadium
4351,2015_07_PHI_CAR,2015,REG,7,2015-10-25,Sunday,20:30,PHI,16.0,CAR,27.0,11.0,43.0,46.0,71.0,Bank of America Stadium
4352,2015_07_BAL_ARI,2015,REG,7,2015-10-26,Monday,20:30,BAL,18.0,ARI,26.0,8.0,44.0,49.5,,University of Phoenix Stadium
4353,2015_08_MIA_NE,2015,REG,8,2015-10-29,Thursday,20:25,MIA,7.0,NE,36.0,29.0,43.0,51.0,58.0,Gillette Stadium
4354,2015_08_DET_KC,2015,REG,8,2015-11-01,Sunday,09:30,DET,10.0,KC,45.0,35.0,55.0,45.0,50.0,Wembley Stadium
4355,2015_08_TB_ATL,2015,REG,8,2015-11-01,Sunday,13:00,TB,23.0,ATL,20.0,-3.0,43.0,47.5,,Georgia Dome
4356,2015_08_SD_BAL,2015,REG,8,2015-11-01,Sunday,13:00,SD,26.0,BAL,29.0,3.0,55.0,50.0,63.0,M&T Bank Stadium
4357,2015_08_MIN_CHI,2015,REG,8,2015-11-01,Sunday,13:00,MIN,23.0,CHI,20.0,-3.0,43.0,43.5,62.0,Soldier Field
4358,2015_08_ARI_CLE,2015,REG,8,2015-11-01,Sunday,13:00,ARI,34.0,CLE,20.0,-14.0,54.0,46.0,58.0,FirstEnergy Stadium
4359,2015_08_TEN_HOU,2015,REG,8,2015-11-01,Sunday,13:00,TEN,6.0,HOU,20.0,14.0,26.0,43.0,,NRG Stadium
4360,2015_08_NYG_NO,2015,REG,8,2015-11-01,Sunday,13:00,NYG,49.0,NO,52.0,3.0,101.0,51.5,,Mercedes-Benz Superdome
4361,2015_08_CIN_PIT,2015,REG,8,2015-11-01,Sunday,13:00,CIN,16.0,PIT,10.0,-6.0,26.0,49.0,62.0,Heinz Field
4362,2015_08_SF_STL,2015,REG,8,2015-11-01,Sunday,13:00,SF,6.0,STL,27.0,21.0,33.0,41.0,,Edward Jones Dome
4363,2015_08_NYJ_OAK,2015,REG,8,2015-11-01,Sunday,16:05,NYJ,20.0,OAK,34.0,14.0,54.0,43.5,68.0,O.co Coliseum
4364,2015_08_SEA_DAL,2015,REG,8,2015-11-01,Sunday,16:25,SEA,13.0,DAL,12.0,-1.0,25.0,41.5,,AT&T Stadium
4365,2015_08_GB_DEN,2015,REG,8,2015-11-01,Sunday,20:30,GB,10.0,DEN,29.0,19.0,39.0,46.0,61.0,Sports Authority Field at Mile High
4366,2015_08_IND_CAR,2015,REG,8,2015-11-02,Monday,20:30,IND,26.0,CAR,29.0,3.0,55.0,44.5,60.0,Bank of America Stadium
4367,2015_09_CLE_CIN,2015,REG,9,2015-11-05,Thursday,20:25,CLE,10.0,CIN,31.0,21.0,41.0,45.5,71.0,Paul Brown Stadium
4368,2015_09_MIA_BUF,2015,REG,9,2015-11-08,Sunday,13:00,MIA,17.0,BUF,33.0,16.0,50.0,44.0,49.0,Ralph Wilson Stadium
4369,2015_09_GB_CAR,2015,REG,9,2015-11-08,Sunday,13:00,GB,29.0,CAR,37.0,8.0,66.0,45.5,57.0,Bank of America Stadium
4370,2015_09_STL_MIN,2015,REG,9,2015-11-08,Sunday,13:00,STL,18.0,MIN,21.0,3.0,39.0,40.0,51.0,TCF Bank Stadium
4371,2015_09_WAS_NE,2015,REG,9,2015-11-08,Sunday,13:00,WAS,10.0,NE,27.0,17.0,37.0,51.5,54.0,Gillette Stadium
4372,2015_09_TEN_NO,2015,REG,9,2015-11-08,Sunday,13:00,TEN,34.0,NO,28.0,-6.0,62.0,50.0,,Mercedes-Benz Superdome
4373,2015_09_JAX_NYJ,2015,REG,9,2015-11-08,Sunday,13:00,JAX,23.0,NYJ,28.0,5.0,51.0,42.0,56.0,MetLife Stadium
4374,2015_09_OAK_PIT,2015,REG,9,2015-11-08,Sunday,13:00,OAK,35.0,PIT,38.0,3.0,73.0,47.5,54.0,Heinz Field
4375,2015_09_ATL_SF,2015,REG,9,2015-11-08,Sunday,16:05,ATL,16.0,SF,17.0,1.0,33.0,43.5,58.0,Levi's Stadium
4376,2015_09_NYG_TB,2015,REG,9,2015-11-08,Sunday,16:05,NYG,32.0,TB,18.0,-14.0,50.0,49.0,80.0,Raymond James Stadium
4377,2015_09_DEN_IND,2015,REG,9,2015-11-08,Sunday,16:25,DEN,24.0,IND,27.0,3.0,51.0,45.0,,Lucas Oil Stadium
4378,2015_09_PHI_DAL,2015,REG,9,2015-11-08,Sunday,20:30,PHI,33.0,DAL,27.0,-6.0,60.0,43.5,,AT&T Stadium
4379,2015_09_CHI_SD,2015,REG,9,2015-11-09,Monday,20:30,CHI,22.0,SD,19.0,-3.0,41.0,49.0,63.0,Qualcomm Stadium
4380,2015_10_BUF_NYJ,2015,REG,10,2015-11-12,Thursday,20:25,BUF,22.0,NYJ,17.0,-5.0,39.0,41.5,60.0,MetLife Stadium
4381,2015_10_JAX_BAL,2015,REG,10,2015-11-15,Sunday,13:00,JAX,22.0,BAL,20.0,-2.0,42.0,47.0,60.0,M&T Bank Stadium
4382,2015_10_DET_GB,2015,REG,10,2015-11-15,Sunday,13:00,DET,18.0,GB,16.0,-2.0,34.0,50.0,55.0,Lambeau Field
4383,2015_10_MIA_PHI,2015,REG,10,2015-11-15,Sunday,13:00,MIA,20.0,PHI,19.0,-1.0,39.0,49.0,59.0,Lincoln Financial Field
4384,2015_10_CLE_PIT,2015,REG,10,2015-11-15,Sunday,13:00,CLE,9.0,PIT,30.0,21.0,39.0,43.5,61.0,Heinz Field
4385,2015_10_CHI_STL,2015,REG,10,2015-11-15,Sunday,13:00,CHI,37.0,STL,13.0,-24.0,50.0,42.0,,Edward Jones Dome
4386,2015_10_DAL_TB,2015,REG,10,2015-11-15,Sunday,13:00,DAL,6.0,TB,10.0,4.0,16.0,43.5,79.0,Raymond James Stadium
4387,2015_10_CAR_TEN,2015,REG,10,2015-11-15,Sunday,13:00,CAR,27.0,TEN,10.0,-17.0,37.0,42.5,57.0,Nissan Stadium
4388,2015_10_NO_WAS,2015,REG,10,2015-11-15,Sunday,13:00,NO,14.0,WAS,47.0,33.0,61.0,52.0,61.0,FedExField
4389,2015_10_MIN_OAK,2015,REG,10,2015-11-15,Sunday,16:05,MIN,30.0,OAK,14.0,-16.0,44.0,44.0,62.0,O.co Coliseum
4390,2015_10_KC_DEN,2015,REG,10,2015-11-15,Sunday,16:25,KC,29.0,DEN,13.0,-16.0,42.0,42.0,64.0,Sports Authority Field at Mile High
4391,2015_10_NE_NYG,2015,REG,10,2015-11-15,Sunday,16:25,NE,27.0,NYG,26.0,-1.0,53.0,52.5,60.0,MetLife Stadium
4392,2015_10_ARI_SEA,2015,REG,10,2015-11-15,Sunday,20:30,ARI,39.0,SEA,32.0,-7.0,71.0,43.5,49.0,CenturyLink Field
4393,2015_10_HOU_CIN,2015,REG,10,2015-11-16,Monday,20:30,HOU,10.0,CIN,6.0,-4.0,16.0,46.5,53.0,Paul Brown Stadium
4394,2015_11_TEN_JAX,2015,REG,11,2015-11-19,Thursday,20:25,TEN,13.0,JAX,19.0,6.0,32.0,41.5,75.0,EverBank Field
4395,2015_11_IND_ATL,2015,REG,11,2015-11-22,Sunday,13:00,IND,24.0,ATL,21.0,-3.0,45.0,47.5,,Georgia Dome
4396,2015_11_STL_BAL,2015,REG,11,2015-11-22,Sunday,13:00,STL,13.0,BAL,16.0,3.0,29.0,41.0,47.0,M&T Bank Stadium
4397,2015_11_WAS_CAR,2015,REG,11,2015-11-22,Sunday,13:00,WAS,16.0,CAR,44.0,28.0,60.0,44.0,50.0,Bank of America Stadium
4398,2015_11_DEN_CHI,2015,REG,11,2015-11-22,Sunday,13:00,DEN,17.0,CHI,15.0,-2.0,32.0,41.5,29.0,Soldier Field
4399,2015_11_OAK_DET,2015,REG,11,2015-11-22,Sunday,13:00,OAK,13.0,DET,18.0,5.0,31.0,50.0,,Ford Field
4400,2015_11_NYJ_HOU,2015,REG,11,2015-11-22,Sunday,13:00,NYJ,17.0,HOU,24.0,7.0,41.0,40.0,,NRG Stadium
4401,2015_11_DAL_MIA,2015,REG,11,2015-11-22,Sunday,13:00,DAL,24.0,MIA,14.0,-10.0,38.0,45.0,74.0,Sun Life Stadium
4402,2015_11_TB_PHI,2015,REG,11,2015-11-22,Sunday,13:00,TB,45.0,PHI,17.0,-28.0,62.0,46.0,48.0,Lincoln Financial Field
4403,2015_11_KC_SD,2015,REG,11,2015-11-22,Sunday,16:05,KC,33.0,SD,3.0,-30.0,36.0,45.5,87.0,Qualcomm Stadium
4404,2015_11_GB_MIN,2015,REG,11,2015-11-22,Sunday,16:25,GB,30.0,MIN,13.0,-17.0,43.0,45.0,30.0,TCF Bank Stadium
4405,2015_11_SF_SEA,2015,REG,11,2015-11-22,Sunday,16:25,SF,13.0,SEA,29.0,16.0,42.0,40.0,46.0,CenturyLink Field
4406,2015_11_CIN_ARI,2015,REG,11,2015-11-22,Sunday,20:30,CIN,31.0,ARI,34.0,3.0,65.0,48.0,,University of Phoenix Stadium
4407,2015_11_BUF_NE,2015,REG,11,2015-11-23,Monday,20:30,BUF,13.0,NE,20.0,7.0,33.0,47.5,29.0,Gillette Stadium
4408,2015_12_PHI_DET,2015,REG,12,2015-11-26,Thursday,12:30,PHI,14.0,DET,45.0,31.0,59.0,46.5,,Ford Field
4409,2015_12_CAR_DAL,2015,REG,12,2015-11-26,Thursday,16:30,CAR,33.0,DAL,14.0,-19.0,47.0,44.5,,AT&T Stadium
4410,2015_12_CHI_GB,2015,REG,12,2015-11-26,Thursday,20:30,CHI,17.0,GB,13.0,-4.0,30.0,45.0,39.0,Lambeau Field
4411,2015_12_MIN_ATL,2015,REG,12,2015-11-29,Sunday,13:00,MIN,20.0,ATL,10.0,-10.0,30.0,45.0,,Georgia Dome
4412,2015_12_STL_CIN,2015,REG,12,2015-11-29,Sunday,13:00,STL,7.0,CIN,31.0,24.0,38.0,42.0,41.0,Paul Brown Stadium
4413,2015_12_NO_HOU,2015,REG,12,2015-11-29,Sunday,13:00,NO,6.0,HOU,24.0,18.0,30.0,50.5,,NRG Stadium
4414,2015_12_TB_IND,2015,REG,12,2015-11-29,Sunday,13:00,TB,12.0,IND,25.0,13.0,37.0,46.5,,Lucas Oil Stadium
4415,2015_12_SD_JAX,2015,REG,12,2015-11-29,Sunday,13:00,SD,31.0,JAX,25.0,-6.0,56.0,47.0,75.0,EverBank Field
4416,2015_12_BUF_KC,2015,REG,12,2015-11-29,Sunday,13:00,BUF,22.0,KC,30.0,8.0,52.0,41.0,35.0,Arrowhead Stadium
4417,2015_12_MIA_NYJ,2015,REG,12,2015-11-29,Sunday,13:00,MIA,20.0,NYJ,38.0,18.0,58.0,44.0,45.0,MetLife Stadium
4418,2015_12_OAK_TEN,2015,REG,12,2015-11-29,Sunday,13:00,OAK,24.0,TEN,21.0,-3.0,45.0,45.0,56.0,Nissan Stadium
4419,2015_12_NYG_WAS,2015,REG,12,2015-11-29,Sunday,13:00,NYG,14.0,WAS,20.0,6.0,34.0,47.5,46.0,FedExField
4420,2015_12_ARI_SF,2015,REG,12,2015-11-29,Sunday,16:05,ARI,19.0,SF,13.0,-6.0,32.0,45.0,54.0,Levi's Stadium
