,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,result,total,total_line,temp,stadium
5380,2019_05_JAX_CAR,2019,REG,5,2019-10-06,Sunday,13:00,JAX,27.0,CAR,34.0,7.0,61.0,41.0,72.0,Bank of America Stadium
5381,2019_05_ARI_CIN,2019,REG,5,2019-10-06,Sunday,13:00,ARI,26.0,CIN,23.0,-3.0,49.0,45.0,76.0,Paul Brown Stadium
5382,2019_05_ATL_HOU,2019,REG,5,2019-10-06,Sunday,13:00,ATL,32.0,HOU,53.0,21.0,85.0,49.0,,NRG Stadium
5383,2019_05_TB_NO,2019,REG,5,2019-10-06,Sunday,13:00,TB,24.0,NO,31.0,7.0,55.0,46.0,,Mercedes-Benz Superdome
5384,2019_05_MIN_NYG,2019,REG,5,2019-10-06,Sunday,13:00,MIN,28.0,NYG,10.0,-18.0,38.0,44.0,66.0,MetLife Stadium
5385,2019_05_CHI_OAK,2019,REG,5,2019-10-06,Sunday,13:00,CHI,21.0,OAK,24.0,3.0,45.0,39.5,59.0,Tottenham Stadium
5386,2019_05_NYJ_PHI,2019,REG,5,2019-10-06,Sunday,13:00,NYJ,6.0,PHI,31.0,25.0,37.0,43.0,68.0,Lincoln Financial Field
5387,2019_05_BAL_PIT,2019,REG,5,2019-10-06,Sunday,13:00,BAL,26.0,PIT,23.0,-3.0,49.0,44.0,70.0,Heinz Field
5388,2019_05_BUF_TEN,2019,REG,5,2019-10-06,Sunday,13:00,BUF,14.0,TEN,7.0,-7.0,21.0,39.5,77.0,Nissan Stadium
5389,2019_05_NE_WAS,2019,REG,5,2019-10-06,Sunday,13:00,NE,33.0,WAS,7.0,-26.0,40.0,42.0,70.0,FedExField
5390,2019_05_DEN_LAC,2019,REG,5,2019-10-06,Sunday,16:05,DEN,20.0,LAC,13.0,-7.0,33.0,46.0,85.0,StubHub Center
5391,2019_05_GB_DAL,2019,REG,5,2019-10-06,Sunday,16:25,GB,34.0,DAL,24.0,-10.0,58.0,46.5,,AT&T Stadium
5392,2019_05_IND_KC,2019,REG,5,2019-10-06,Sunday,20:20,IND,19.0,KC,13.0,-6.0,32.0,55.5,59.0,Arrowhead Stadium
5393,2019_05_CLE_SF,2019,REG,5,2019-10-07,Monday,20:15,CLE,3.0,SF,31.0,28.0,34.0,47.5,87.0,Levi's Stadium
5394,2019_06_NYG_NE,2019,REG,6,2019-10-10,Thursday,20:20,NYG,14.0,NE,35.0,21.0,49.0,43.0,54.0,Gillette Stadium
5395,2019_06_CAR_TB,2019,REG,6,2019-10-13,Sunday,09:30,CAR,37.0,TB,26.0,-11.0,63.0,48.5,61.0,Tottenham Stadium
5396,2019_06_CIN_BAL,2019,REG,6,2019-10-13,Sunday,13:00,CIN,17.0,BAL,23.0,6.0,40.0,47.0,64.0,M&T Bank Stadium
5397,2019_06_SEA_CLE,2019,REG,6,2019-10-13,Sunday,13:00,SEA,32.0,CLE,28.0,-4.0,60.0,45.5,58.0,FirstEnergy Stadium
5398,2019_06_NO_JAX,2019,REG,6,2019-10-13,Sunday,13:00,NO,13.0,JAX,6.0,-7.0,19.0,42.5,81.0,TIAA Bank Stadium
5399,2019_06_HOU_KC,2019,REG,6,2019-10-13,Sunday,13:00,HOU,31.0,KC,24.0,-7.0,55.0,54.5,56.0,Arrowhead Stadium
5400,2019_06_WAS_MIA,2019,REG,6,2019-10-13,Sunday,13:00,WAS,17.0,MIA,16.0,-1.0,33.0,42.0,84.0,Hard Rock Stadium
5401,2019_06_PHI_MIN,2019,REG,6,2019-10-13,Sunday,13:00,PHI,20.0,MIN,38.0,18.0,58.0,44.0,,U.S. Bank Stadium
5402,2019_06_ATL_ARI,2019,REG,6,2019-10-13,Sunday,16:05,ATL,33.0,ARI,34.0,1.0,67.0,52.5,,State Farm Stadium
5403,2019_06_SF_LA,2019,REG,6,2019-10-13,Sunday,16:05,SF,20.0,LA,7.0,-13.0,27.0,49.5,77.0,Los Angeles Memorial Coliseum
5404,2019_06_TEN_DEN,2019,REG,6,2019-10-13,Sunday,16:25,TEN,0.0,DEN,16.0,16.0,16.0,41.0,69.0,Empower Field at Mile High
5405,2019_06_DAL_NYJ,2019,REG,6,2019-10-13,Sunday,16:25,DAL,22.0,NYJ,24.0,2.0,46.0,43.5,66.0,MetLife Stadium
5406,2019_06_PIT_LAC,2019,REG,6,2019-10-13,Sunday,20:20,PIT,24.0,LAC,17.0,-7.0,41.0,42.5,71.0,StubHub Center
5407,2019_06_DET_GB,2019,REG,6,2019-10-14,Monday,20:15,DET,22.0,GB,23.0,1.0,45.0,47.0,43.0,Lambeau Field
5408,2019_07_KC_DEN,2019,REG,7,2019-10-17,Thursday,20:20,KC,30.0,DEN,6.0,-24.0,36.0,49.5,75.0,Empower Field at Mile High
5409,2019_07_LA_ATL,2019,REG,7,2019-10-20,Sunday,13:00,LA,37.0,ATL,10.0,-27.0,47.0,54.5,,Mercedes-Benz Stadium
5410,2019_07_MIA_BUF,2019,REG,7,2019-10-20,Sunday,13:00,MIA,21.0,BUF,31.0,10.0,52.0,42.5,65.0,New Era Field
5411,2019_07_JAX_CIN,2019,REG,7,2019-10-20,Sunday,13:00,JAX,27.0,CIN,17.0,-10.0,44.0,44.5,70.0,Paul Brown Stadium
5412,2019_07_MIN_DET,2019,REG,7,2019-10-20,Sunday,13:00,MIN,42.0,DET,30.0,-12.0,72.0,43.5,,Ford Field
5413,2019_07_OAK_GB,2019,REG,7,2019-10-20,Sunday,13:00,OAK,24.0,GB,42.0,18.0,66.0,48.0,55.0,Lambeau Field
5414,2019_07_HOU_IND,2019,REG,7,2019-10-20,Sunday,13:00,HOU,23.0,IND,30.0,7.0,53.0,46.5,,Lucas Oil Stadium
5415,2019_07_ARI_NYG,2019,REG,7,2019-10-20,Sunday,13:00,ARI,27.0,NYG,21.0,-6.0,48.0,49.5,56.0,MetLife Stadium
5416,2019_07_SF_WAS,2019,REG,7,2019-10-20,Sunday,13:00,SF,9.0,WAS,0.0,-9.0,9.0,39.0,55.0,FedExField
5417,2019_07_LAC_TEN,2019,REG,7,2019-10-20,Sunday,16:05,LAC,20.0,TEN,23.0,3.0,43.0,42.5,77.0,Nissan Stadium
5418,2019_07_NO_CHI,2019,REG,7,2019-10-20,Sunday,16:25,NO,36.0,CHI,25.0,-11.0,61.0,37.0,54.0,Soldier Field
5419,2019_07_BAL_SEA,2019,REG,7,2019-10-20,Sunday,16:25,BAL,30.0,SEA,16.0,-14.0,46.0,49.0,50.0,CenturyLink Field
5420,2019_07_PHI_DAL,2019,REG,7,2019-10-20,Sunday,20:20,PHI,10.0,DAL,37.0,27.0,47.0,50.0,,AT&T Stadium
5421,2019_07_NE_NYJ,2019,REG,7,2019-10-21,Monday,20:15,NE,33.0,NYJ,0.0,-33.0,33.0,43.0,58.0,MetLife Stadium
5422,2019_08_WAS_MIN,2019,REG,8,2019-10-24,Thursday,20:20,WAS,9.0,MIN,19.0,10.0,28.0,42.0,,U.S. Bank Stadium
5423,2019_08_SEA_ATL,2019,REG,8,2019-10-27,Sunday,13:00,SEA,27.0,ATL,20.0,-7.0,47.0,48.5,,Mercedes-Benz Stadium
5424,2019_08_PHI_BUF,2019,REG,8,2019-10-27,Sunday,13:00,PHI,31.0,BUF,13.0,-18.0,44.0,39.5,54.0,New Era Field
5425,2019_08_LAC_CHI,2019,REG,8,2019-10-27,Sunday,13:00,LAC,17.0,CHI,16.0,-1.0,33.0,41.0,52.0,Soldier Field
5426,2019_08_NYG_DET,2019,REG,8,2019-10-27,Sunday,13:00,NYG,26.0,DET,31.0,5.0,57.0,49.0,,Ford Field
5427,2019_08_DEN_IND,2019,REG,8,2019-10-27,Sunday,13:00,DEN,13.0,IND,15.0,2.0,28.0,41.0,,Lucas Oil Stadium
5428,2019_08_NYJ_JAX,2019,REG,8,2019-10-27,Sunday,13:00,NYJ,15.0,JAX,29.0,14.0,44.0,39.5,,TIAA Bank Stadium
5429,2019_08_CIN_LA,2019,REG,8,2019-10-27,Sunday,13:00,CIN,10.0,LA,24.0,14.0,34.0,48.5,48.0,Wembley Stadium
5430,2019_08_ARI_NO,2019,REG,8,2019-10-27,Sunday,13:00,ARI,9.0,NO,31.0,22.0,40.0,47.5,,Mercedes-Benz Superdome
5431,2019_08_TB_TEN,2019,REG,8,2019-10-27,Sunday,13:00,TB,23.0,TEN,27.0,4.0,50.0,45.5,59.0,Nissan Stadium
5432,2019_08_CAR_SF,2019,REG,8,2019-10-27,Sunday,16:05,CAR,13.0,SF,51.0,38.0,64.0,41.0,66.0,Levi's Stadium
5433,2019_08_OAK_HOU,2019,REG,8,2019-10-27,Sunday,16:25,OAK,24.0,HOU,27.0,3.0,51.0,52.0,,NRG Stadium
5434,2019_08_CLE_NE,2019,REG,8,2019-10-27,Sunday,16:25,CLE,13.0,NE,27.0,14.0,40.0,43.0,49.0,Gillette Stadium
5435,2019_08_GB_KC,2019,REG,8,2019-10-27,Sunday,20:20,GB,31.0,KC,24.0,-7.0,55.0,48.0,54.0,Arrowhead Stadium
5436,2019_08_MIA_PIT,2019,REG,8,2019-10-28,Monday,20:15,MIA,14.0,PIT,27.0,13.0,41.0,44.0,59.0,Heinz Field
5437,2019_09_SF_ARI,2019,REG,9,2019-10-31,Thursday,20:20,SF,28.0,ARI,25.0,-3.0,53.0,43.5,,State Farm Stadium
5438,2019_09_HOU_JAX,2019,REG,9,2019-11-03,Sunday,09:30,HOU,26.0,JAX,3.0,-23.0,29.0,46.0,53.0,Wembley Stadium
5439,2019_09_WAS_BUF,2019,REG,9,2019-11-03,Sunday,13:00,WAS,9.0,BUF,24.0,15.0,33.0,37.0,42.0,New Era Field
5440,2019_09_TEN_CAR,2019,REG,9,2019-11-03,Sunday,13:00,TEN,20.0,CAR,30.0,10.0,50.0,43.0,58.0,Bank of America Stadium
5441,2019_09_MIN_KC,2019,REG,9,2019-11-03,Sunday,13:00,MIN,23.0,KC,26.0,3.0,49.0,46.0,54.0,Arrowhead Stadium
5442,2019_09_NYJ_MIA,2019,REG,9,2019-11-03,Sunday,13:00,NYJ,18.0,MIA,26.0,8.0,44.0,42.5,85.0,Hard Rock Stadium
5443,2019_09_CHI_PHI,2019,REG,9,2019-11-03,Sunday,13:00,CHI,14.0,PHI,22.0,8.0,36.0,41.0,52.0,Lincoln Financial Field
5444,2019_09_IND_PIT,2019,REG,9,2019-11-03,Sunday,13:00,IND,24.0,PIT,26.0,2.0,50.0,39.5,48.0,Heinz Field
5445,2019_09_DET_OAK,2019,REG,9,2019-11-03,Sunday,16:05,DET,24.0,OAK,31.0,7.0,55.0,51.5,71.0,Ring Central Coliseum
5446,2019_09_TB_SEA,2019,REG,9,2019-11-03,Sunday,16:05,TB,34.0,SEA,40.0,6.0,74.0,51.0,54.0,CenturyLink Field
5447,2019_09_CLE_DEN,2019,REG,9,2019-11-03,Sunday,16:25,CLE,19.0,DEN,24.0,5.0,43.0,39.0,55.0,Empower Field at Mile High
5448,2019_09_GB_LAC,2019,REG,9,2019-11-03,Sunday,16:25,GB,11.0,LAC,26.0,15.0,37.0,50.0,,StubHub Center
5449,2019_09_NE_BAL,2019,REG,9,2019-11-03,Sunday,20:20,NE,20.0,BAL,37.0,17.0,57.0,44.5,48.0,M&T Bank Stadium
5450,2019_09_DAL_NYG,2019,REG,9,2019-11-04,Monday,20:15,DAL,37.0,NYG,18.0,-19.0,55.0,48.5,51.0,MetLife Stadium
5451,2019_10_LAC_OAK,2019,REG,10,2019-11-07,Thursday,20:20,LAC,24.0,OAK,26.0,2.0,50.0,49.0,54.0,Ring Central Coliseum
5452,2019_10_DET_CHI,2019,REG,10,2019-11-10,Sunday,13:00,DET,13.0,CHI,20.0,7.0,33.0,38.0,40.0,Soldier Field
5453,2019_10_BAL_CIN,2019,REG,10,2019-11-10,Sunday,13:00,BAL,49.0,CIN,13.0,-36.0,62.0,44.0,56.0,Paul Brown Stadium
5454,2019_10_BUF_CLE,2019,REG,10,2019-11-10,Sunday,13:00,BUF,16.0,CLE,19.0,3.0,35.0,42.0,,FirstEnergy Stadium
5455,2019_10_ATL_NO,2019,REG,10,2019-11-10,Sunday,13:00,ATL,26.0,NO,9.0,-17.0,35.0,51.5,,Mercedes-Benz Superdome
5456,2019_10_NYG_NYJ,2019,REG,10,2019-11-10,Sunday,13:00,NYG,27.0,NYJ,34.0,7.0,61.0,43.0,48.0,MetLife Stadium
5457,2019_10_ARI_TB,2019,REG,10,2019-11-10,Sunday,13:00,ARI,27.0,TB,30.0,3.0,57.0,51.0,77.0,Raymond James Stadium
5458,2019_10_KC_TEN,2019,REG,10,2019-11-10,Sunday,13:00,KC,32.0,TEN,35.0,3.0,67.0,49.0,63.0,Nissan Stadium
5459,2019_10_MIA_IND,2019,REG,10,2019-11-10,Sunday,16:05,MIA,16.0,IND,12.0,-4.0,28.0,44.5,,Lucas Oil Stadium
5460,2019_10_CAR_GB,2019,REG,10,2019-11-10,Sunday,16:25,CAR,16.0,GB,24.0,8.0,40.0,49.0,,Lambeau Field
5461,2019_10_LA_PIT,2019,REG,10,2019-11-10,Sunday,16:25,LA,12.0,PIT,17.0,5.0,29.0,43.0,55.0,Heinz Field
5462,2019_10_MIN_DAL,2019,REG,10,2019-11-10,Sunday,20:20,MIN,28.0,DAL,24.0,-4.0,52.0,48.5,,AT&T Stadium
5463,2019_10_SEA_SF,2019,REG,10,2019-11-11,Monday,20:15,SEA,27.0,SF,24.0,-3.0,51.0,47.0,77.0,Levi's Stadium
5464,2019_11_PIT_CLE,2019,REG,11,2019-11-14,Thursday,20:20,PIT,7.0,CLE,21.0,14.0,28.0,41.5,36.0,FirstEnergy Stadium
5465,2019_11_HOU_BAL,2019,REG,11,2019-11-17,Sunday,13:00,HOU,7.0,BAL,41.0,34.0,48.0,51.0,44.0,M&T Bank Stadium
5466,2019_11_ATL_CAR,2019,REG,11,2019-11-17,Sunday,13:00,ATL,29.0,CAR,3.0,-26.0,32.0,49.0,51.0,Bank of America Stadium
5467,2019_11_DAL_DET,2019,REG,11,2019-11-17,Sunday,13:00,DAL,35.0,DET,27.0,-8.0,62.0,46.5,,Ford Field
5468,2019_11_JAX_IND,2019,REG,11,2019-11-17,Sunday,13:00,JAX,13.0,IND,33.0,20.0,46.0,41.5,,Lucas Oil Stadium
5469,2019_11_BUF_MIA,2019,REG,11,2019-11-17,Sunday,13:00,BUF,37.0,MIA,20.0,-17.0,57.0,41.5,62.0,Hard Rock Stadium
5470,2019_11_DEN_MIN,2019,REG,11,2019-11-17,Sunday,13:00,DEN,23.0,MIN,27.0,4.0,50.0,40.5,,U.S. Bank Stadium
5471,2019_11_NO_TB,2019,REG,11,2019-11-17,Sunday,13:00,NO,34.0,TB,17.0,-17.0,51.0,50.5,55.0,Raymond James Stadium
5472,2019_11_NYJ_WAS,2019,REG,11,2019-11-17,Sunday,13:00,NYJ,34.0,WAS,17.0,-17.0,51.0,37.5,43.0,FedExField
5473,2019_11_ARI_SF,2019,REG,11,2019-11-17,Sunday,16:05,ARI,26.0,SF,36.0,10.0,62.0,44.0,72.0,Levi's Stadium
5474,2019_11_CIN_OAK,2019,REG,11,2019-11-17,Sunday,16:25,CIN,10.0,OAK,17.0,7.0,27.0,48.0,76.0,Ring Central Coliseum
5475,2019_11_NE_PHI,2019,REG,11,2019-11-17,Sunday,16:25,NE,17.0,PHI,10.0,-7.0,27.0,45.0,42.0,Lincoln Financial Field
5476,2019_11_CHI_LA,2019,REG,11,2019-11-17,Sunday,20:20,CHI,7.0,LA,17.0,10.0,24.0,40.0,79.0,Los Angeles Memorial Coliseum
5477,2019_11_KC_LAC,2019,REG,11,2019-11-18,Monday,20:15,KC,24.0,LAC,17.0,-7.0,41.0,52.5,67.0,Azteca Stadium
5478,2019_12_IND_HOU,2019,REG,12,2019-11-21,Thursday,20:20,IND,17.0,HOU,20.0,3.0,37.0,46.0,,NRG Stadium
5479,2019_12_TB_ATL,2019,REG,12,2019-11-24,Sunday,13:00,TB,35.0,ATL,22.0,-13.0,57.0,51.5,,Mercedes-Benz Stadium
5480,2019_12_DEN_BUF,2019,REG,12,2019-11-24,Sunday,13:00,DEN,3.0,BUF,20.0,17.0,23.0,37.0,40.0,New Era Field
5481,2019_12_NYG_CHI,2019,REG,12,2019-11-24,Sunday,13:00,NYG,14.0,CHI,19.0,5.0,33.0,41.0,48.0,Soldier Field
5482,2019_12_PIT_CIN,2019,REG,12,2019-11-24,Sunday,13:00,PIT,16.0,CIN,10.0,-6.0,26.0,37.5,46.0,Paul Brown Stadium
5483,2019_12_MIA_CLE,2019,REG,12,2019-11-24,Sunday,13:00,MIA,24.0,CLE,41.0,17.0,65.0,45.5,39.0,FirstEnergy Stadium
5484,2019_12_CAR_NO,2019,REG,12,2019-11-24,Sunday,13:00,CAR,31.0,NO,34.0,3.0,65.0,46.0,,Mercedes-Benz Superdome
5485,2019_12_OAK_NYJ,2019,REG,12,2019-11-24,Sunday,13:00,OAK,3.0,NYJ,34.0,31.0,37.0,45.0,43.0,MetLife Stadium
5486,2019_12_SEA_PHI,2019,REG,12,2019-11-24,Sunday,13:00,SEA,17.0,PHI,9.0,-8.0,26.0,45.5,40.0,Lincoln Financial Field
5487,2019_12_DET_WAS,2019,REG,12,2019-11-24,Sunday,13:00,DET,16.0,WAS,19.0,3.0,35.0,39.0,46.0,FedExField
